lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,33_dbm,25_dbm,181_dbm,208_dbm,200_dbm,246_dbm,188_dbm,443_dbm,timestamp,intersection_points,label
24.7882422,120.9949128,3.0,40.0,0.0,5.7599998,13.679999,-43.5,22.050795,-76,0,0,0,0,0,0,0,15,0,0
24.7882422,120.9949128,3.0,40.0,0.0,-10.44,5.8199997,-46.559998,44.337116,-76,0,0,0,0,0,0,0,15,0,0
24.7882502,120.9949372,3.0,39.0,0.0,10.08,20.88,-39.54,-12.307738,-76,0,0,0,0,0,0,0,15,0,0
24.7882502,120.9949372,3.0,39.0,0.0,19.5,30.3,-26.4,-23.34626,-76,0,0,0,0,0,0,0,15,0,0
24.7882626,120.9949308,3.0,39.0,0.0,5.8199997,20.4,-41.16,38.073696,-76,0,0,0,0,0,0,0,15,0,0
24.7882626,120.9949308,3.0,39.0,0.0,-4.74,21.0,-40.98,67.127014,-76,0,0,0,0,0,0,0,15,0,0
24.7882691,120.9949273,3.0,39.0,0.0,13.86,25.26,-34.5,-30.48569,-73,0,0,0,0,0,0,0,15,0,0
24.7882742,120.9949519,3.0,38.0,0.0,21.9,24.96,-31.56,-30.591898,-73,0,0,0,0,0,0,0,15,0,0
24.7882787,120.9949457,3.0,38.0,0.0,4.02,14.639999,-44.76,91.7376,-73,0,0,0,0,0,0,0,15,0,0
24.7882787,120.9949457,3.0,38.0,0.0,2.8799999,20.82,-41.82,30.124788,-73,0,0,0,0,0,0,0,15,0,0
24.7882787,120.9949457,3.0,38.0,0.0,23.46,26.46,-28.92,-34.365086,-73,0,0,0,0,0,0,0,15,0,0
24.7882832,120.9949395,3.0,38.0,0.0,16.74,26.279999,-35.04,1.6087271,-73,0,0,0,0,0,0,0,15,0,0
24.7882904,120.994962,3.0,26.0,0.0,4.68,23.1,-40.44,74.59926,-73,0,0,0,0,0,0,0,15,0,0
24.7882904,120.994962,3.0,26.0,0.0,10.559999,20.039999,-40.559998,21.03832,-73,0,0,0,0,0,0,0,15,0,0
24.7882904,120.994962,3.0,26.0,0.0,16.5,27.3,-34.5,-35.03741,-73,0,0,0,0,0,0,0,15,0,0
24.7882904,120.994962,3.0,26.0,0.0,3.24,15.719999,-43.02,38.499447,-73,0,0,0,0,0,0,0,15,0,0
24.7882904,120.994962,3.0,26.0,0.0,-5.46,15.599999,-44.46,71.24135,-73,0,0,0,0,0,0,0,15,0,0
24.788304,120.994986,3.115000009536743,22.0,0.0,6.54,26.039999,-37.8,-32.234432,-73,0,0,0,0,0,0,0,15,0,0
24.788304,120.994986,3.115000009536743,22.0,0.0,10.2,24.48,-37.86,-24.213287,-73,0,0,0,0,0,0,0,15,0,0
24.7883102,120.9949819,3.140000104904175,22.0,0.0,-3.9599998,2.46,-47.52,101.80781,-73,0,0,0,0,0,0,0,15,0,0
24.7883102,120.9949819,3.140000104904175,22.0,0.0,-1.9799999,6.12,-46.92,76.897804,-73,0,0,0,0,0,0,0,15,0,0
24.7883102,120.9949819,3.140000104904175,22.0,0.0,17.52,20.22,-37.2,-66.79145,-73,0,0,0,0,0,0,0,15,0,0
24.7883229,120.9949992,3.056999921798706,20.0,0.0,10.38,15.059999,-42.42,-25.180027,-73,0,0,0,0,0,0,0,15,0,0
24.7883229,120.9949992,3.056999921798706,20.0,0.0,-0.96,2.22,-47.399998,76.3677,-73,0,0,0,0,0,0,0,15,0,0
24.7883229,120.9949992,3.056999921798706,20.0,0.0,12.059999,13.32,-41.879997,26.90492,-73,0,0,0,0,0,0,0,15,0,0
24.7883334,120.9949883,3.1070001125335693,20.0,0.0,26.46,20.699999,-30.42,-80.45842,-73,0,0,0,0,0,0,0,15,0,0
24.7883381,120.9949823,3.131999969482422,20.0,0.0,6.3599997,9.12,-45.899998,3.414055,-73,0,0,0,0,0,0,0,15,0,0
24.7883469,120.9950012,3.0,18.0,0.0,-10.559999,0.35999998,-46.079998,81.60615,-73,0,0,0,0,0,0,0,15,0,0
24.7883537,120.9949985,3.0,18.0,0.0,7.14,22.32,-39.96,-1.0507412,-73,0,0,0,0,0,0,0,15,0,0
24.7883537,120.9949985,3.0,18.0,0.0,16.14,25.68,-32.76,-59.698353,-73,0,0,0,0,0,0,0,15,0,0
24.7883589,120.9949931,3.0,18.0,0.0,-3.48,9.0,-46.739998,58.224323,-73,0,0,0,0,0,0,0,15,0,0
24.7883589,120.9949931,3.0,18.0,0.0,-14.88,1.14,-45.96,42.449097,-75,0,0,0,0,0,0,0,15,0,0
24.7883677,120.9950105,3.0,21.0,0.0,8.04,21.66,-40.02,-16.17519,-75,0,0,0,0,0,0,0,15,0,0
24.7883677,120.9950105,3.0,21.0,0.0,18.96,24.119999,-33.719997,-68.56,-75,0,0,0,0,0,0,0,15,0,0
24.78838,120.995004,3.0,21.0,0.0,-1.68,9.9,-46.32,54.798645,-75,0,0,0,0,0,0,0,15,0,0
24.78838,120.995004,3.0,21.0,0.0,-7.44,3.9599998,-46.8,64.405495,-75,0,0,0,0,0,0,0,15,0,0
24.7883862,120.9949999,3.0,21.0,0.0,15.719999,20.4,-37.559998,-35.603855,-75,0,0,0,0,0,0,0,15,0,0
24.7883922,120.9950169,3.0,21.0,0.0,18.18,13.74,-38.1,-65.07468,-75,0,0,0,0,0,0,0,15,0,0
24.7883968,120.9950108,3.0,21.0,0.0,-7.5,2.82,-45.42,82.456505,-75,0,0,0,0,0,0,0,15,0,0
24.7883968,120.9950108,3.0,21.0,0.0,-5.46,11.5199995,-42.96,58.755363,-75,0,0,0,0,0,0,0,15,0,0
24.7884034,120.9950076,3.0,21.0,0.0,18.06,20.22,-34.8,-67.78064,-75,0,0,0,0,0,0,0,15,0,0
24.7884034,120.9950076,3.0,21.0,0.0,12.059999,15.96,-41.1,-36.23489,-75,0,0,0,0,0,0,0,15,0,0
24.788408,120.9950015,3.0,21.0,0.0,-7.74,4.38,-44.82,85.256096,-75,0,0,0,0,0,0,0,15,0,0
24.788408,120.9950015,3.0,21.0,0.0,6.66,15.12,-41.28,26.804594,-75,0,0,0,0,0,0,0,15,0,0
24.7884198,120.9950154,3.0,15.0,0.0,24.359999,18.539999,-31.859999,-70.48565,-82,0,0,0,0,0,0,0,15,0,0
24.7884236,120.9950087,3.0,15.0,0.0,7.9199996,9.66,-45.059998,14.318566,-82,0,0,0,0,0,0,0,15,0,0
24.7884236,120.9950087,3.0,15.0,0.0,2.58,2.04,-46.26,45.445023,-82,0,0,0,0,0,0,0,15,0,0
24.7884333,120.9950267,3.0,13.0,0.0,25.32,29.279999,-22.439999,-21.459639,-82,0,0,0,0,0,0,0,15,0,0
24.7884333,120.9950267,3.0,13.0,0.0,30.96,25.38,-17.64,-63.42454,-82,0,0,0,0,0,0,0,15,0,0
24.7884356,120.9950192,3.0,13.0,0.0,15.36,-1.8,-42.84,89.01771,-82,0,0,0,0,0,0,0,15,0,0
24.7884356,120.9950192,3.0,13.0,0.0,9.0,4.56,-44.64,98.46372,-82,0,0,0,0,0,0,0,15,0,0
24.7884356,120.9950192,3.0,13.0,0.0,24.18,34.86,-16.02,-24.33638,-82,0,0,0,0,0,0,0,15,0,0
24.7884519,120.995036,3.0,10.0,0.0,32.52,31.38,-13.679999,-34.742012,-82,0,0,0,0,0,0,0,15,0,0
24.7884519,120.995036,3.0,10.0,0.0,13.2,6.12,-46.2,84.63661,-82,0,0,0,0,0,0,0,15,0,0
24.7884519,120.995036,3.0,10.0,0.0,-0.29999998,18.539999,-43.92,45.268803,-82,0,0,0,0,0,0,0,15,0,0
24.7884582,120.9950323,3.0,10.0,0.0,25.74,25.68,-28.019999,-61.567497,-82,0,0,0,0,0,0,0,15,0,0
24.7884614,120.9950252,3.0,10.0,0.0,18.48,17.58,-38.399998,-14.330754,-82,0,0,0,0,0,0,0,15,0,0
24.7884783,120.9950395,3.0,359.0,0.0,6.72,4.98,-45.239998,81.861015,-90,0,0,0,0,0,0,0,15,0,0
24.7884783,120.9950395,3.0,359.0,0.0,24.539999,18.539999,-32.46,10.894829,-90,0,0,0,0,0,0,0,15,0,0
24.7884829,120.9950334,3.0,359.0,0.0,37.02,21.0,-14.46,-85.22058,-90,0,0,0,0,0,0,0,15,0,0
24.7884846,120.9950257,3.0,359.0,0.0,20.039999,1.38,-39.84,69.52472,-90,0,0,0,0,0,0,0,15,0,0
24.7884846,120.9950257,3.0,359.0,0.0,15.12,5.52,-42.18,74.997185,-90,0,0,0,0,0,0,0,15,0,0
24.7885037,120.9950388,3.0,356.0,0.0,31.56,26.519999,-20.279999,-29.104164,-90,0,0,0,0,0,0,0,15,0,0
24.7885037,120.9950388,3.0,356.0,0.0,34.079998,23.76,-15.299999,-145.96059,-90,0,0,0,0,0,0,0,15,0,0
24.7885058,120.9950312,3.0,356.0,0.0,18.66,9.36,-40.68,150.74489,-90,0,0,0,0,0,0,0,15,0,0
24.7885058,120.9950312,3.0,356.0,0.0,11.46,12.9,-43.68,75.70546,-90,0,0,0,0,0,0,0,15,0,0
24.788511,120.9950258,3.0,356.0,0.0,28.08,26.46,-24.84,-64.571266,-90,0,0,0,0,0,0,0,15,0,0
24.7885291,120.9950382,3.0,357.0,0.0,23.58,22.26,-30.779999,-35.32458,-90,0,0,0,0,0,0,0,15,0,0
24.7885326,120.9950313,3.0,357.0,0.0,6.18,-3.24,-46.8,74.8675,-90,0,0,0,0,0,0,0,15,0,0
24.7885326,120.9950313,3.0,357.0,0.0,17.1,18.06,-38.1,35.19132,-90,0,0,0,0,0,0,0,15,0,0
24.7885326,120.9950313,3.0,357.0,0.0,31.019999,23.82,-23.82,-73.67176,-79,0,0,0,0,0,0,0,15,0,0
24.7885349,120.9950238,3.0,357.0,0.0,19.56,10.44,-41.04,-1.586989,-79,0,0,0,0,0,0,0,15,0,0
24.7885539,120.9950369,3.0,359.0,0.0,5.1,7.74,-46.14,60.092216,-79,0,0,0,0,0,0,0,15,0,0
24.7885594,120.9950317,3.0,359.0,0.0,23.16,26.64,-29.82,-28.460468,-79,0,0,0,0,0,0,0,15,0,0
24.7885594,120.9950317,3.0,359.0,0.0,31.56,20.52,-25.019999,-122.0357,-79,0,0,0,0,0,0,0,15,0,0
24.7885623,120.9950245,3.0,359.0,0.0,5.64,7.56,-46.44,57.43638,-79,0,0,0,0,0,0,0,15,0,0
24.7885623,120.9950245,3.0,359.0,0.0,3.1799998,8.88,-45.78,95.69547,-79,0,0,0,0,0,0,0,15,0,0
24.7885683,120.9950201,3.0,359.0,0.0,21.359999,23.46,-34.02,-39.04094,-79,0,0,0,0,0,0,0,15,0,0
24.7885683,120.9950201,3.0,359.0,0.0,25.32,15.299999,-34.079998,-44.24432,-79,0,0,0,0,0,0,0,15,0,0
24.7885877,120.995028,3.0,6.0,0.0,5.1,-4.68,-46.98,98.680855,-79,0,0,0,0,0,0,0,15,0,0
24.7885877,120.995028,3.0,6.0,0.0,18.06,16.92,-39.6,29.185959,-79,0,0,0,0,0,0,0,15,0,0
24.7885926,120.9950222,3.0,6.0,0.0,31.5,22.5,-25.5,-75.383095,-79,0,0,0,0,0,0,0,15,0,0
24.7886087,120.9950372,3.0,5.0,0.0,12.42,7.2,-45.66,27.550644,-79,0,0,0,0,0,0,0,15,0,0
24.7886087,120.9950372,3.0,5.0,0.0,8.4,-1.8,-46.14,61.68816,-79,0,0,0,0,0,0,0,15,0,0
24.788617,120.9950244,3.0,5.0,0.0,26.699999,20.699999,-29.22,-26.551613,-79,0,0,0,0,0,0,0,15,0,0
24.788617,120.9950244,3.0,5.0,0.0,32.64,20.64,-23.279999,-154.5677,-79,0,0,0,0,0,0,0,15,0,0
24.7886192,120.9950169,3.0,5.0,0.0,13.74,1.92,-44.04,60.014584,-79,0,0,0,0,0,0,0,15,0,0
24.7886352,120.9950339,3.0,2.0,0.0,4.8599997,3.24,-46.62,95.84192,-79,0,0,0,0,0,0,0,15,0,0
24.7886406,120.9950286,3.0,2.0,0.0,25.019999,21.24,-32.34,-58.138412,-79,0,0,0,0,0,0,0,15,0,0
24.7886406,120.9950286,3.0,2.0,0.0,28.019999,12.599999,-36.239998,-60.290005,-87,0,0,0,0,0,0,0,15,0,0
24.7886434,120.9950213,3.0,2.0,0.0,8.58,-5.58,-47.52,92.725296,-87,0,0,0,0,0,0,0,15,0,0
24.7886434,120.9950213,3.0,2.0,0.0,19.32,15.12,-39.0,40.24036,-87,0,0,0,0,0,0,0,15,0,0
24.7886609,120.9950374,3.0,2.0,0.0,32.52,22.14,-21.359999,-77.29058,-87,0,0,0,0,0,0,0,15,0,0
24.7886642,120.9950304,3.0,2.0,0.0,16.619999,8.28,-41.1,-2.7351053,-87,0,0,0,0,0,0,0,15,0,0
24.7886642,120.9950304,3.0,2.0,0.0,3.3,-1.86,-45.539997,55.91731,-87,0,0,0,0,0,0,0,15,0,0
24.78867,120.9950256,3.0,2.0,0.0,18.539999,19.14,-34.38,-2.7658637,-87,0,0,0,0,0,0,0,15,0,0
24.78867,120.9950256,3.0,2.0,0.0,25.26,19.98,-31.619999,-124.68741,-87,0,0,0,0,0,0,0,15,0,0
24.7886875,120.9950406,3.0,2.0,0.0,4.8599997,2.22,-45.36,79.74832,-87,0,0,0,0,0,0,0,15,0,0
24.7886875,120.9950406,3.0,2.0,0.0,1.14,6.8999996,-44.04,93.688126,-87,0,0,0,0,0,0,0,15,0,0
24.7886969,120.995029,3.0,2.0,0.0,17.4,28.38,-29.039999,-32.36533,-87,0,0,0,0,0,0,0,15,0,0
24.7886969,120.995029,3.0,2.0,0.0,16.68,27.3,-31.08,-23.355736,-87,0,0,0,0,0,0,0,15,0,0
24.7887015,120.995023,3.0,2.0,0.0,-3.4199998,-1.86,-46.32,54.033707,-87,0,0,0,0,0,0,0,15,0,0
24.7887233,120.9950371,3.0,3.0,0.0,-1.02,13.5,-44.52,54.676872,-87,0,0,0,0,0,0,0,15,0,0
24.7887233,120.9950371,3.0,3.0,0.0,22.02,27.539999,-30.779999,-35.640247,-87,0,0,0,0,0,0,0,15,0,0
24.7887273,120.9950305,3.0,3.0,0.0,9.24,12.719999,-44.04,-21.779747,-87,0,0,0,0,0,0,0,15,0,0
24.7887273,120.9950305,3.0,3.0,0.0,-4.7999997,-1.02,-46.92,40.41359,-86,0,0,0,0,0,0,0,15,0,0
24.7887331,120.9950259,3.0,3.0,0.0,13.139999,18.24,-41.219997,10.619914,-86,0,0,0,0,0,0,0,15,0,0
24.7887462,120.9950411,3.0,3.0,0.0,34.62,18.84,-22.74,-65.98253,-86,0,0,0,0,0,0,0,15,0,0
24.7887473,120.9950333,3.0,3.0,0.0,12.48,1.3199999,-44.879997,107.122,-86,0,0,0,0,0,0,0,15,0,0
24.7887473,120.9950333,3.0,3.0,0.0,2.04,6.42,-45.84,82.27356,-86,0,0,0,0,0,0,0,15,0,0
24.7887516,120.9950269,3.0,3.0,0.0,25.98,22.08,-28.619999,-56.80589,-86,0,0,0,0,0,0,0,15,0,0
24.7887516,120.9950269,3.0,3.0,0.0,26.699999,20.58,-29.46,-47.084972,-86,0,0,0,0,0,0,0,15,0,0
24.7887689,120.995036,3.0,356.0,0.0,3.48,1.14,-45.0,91.28311,-86,0,0,0,0,0,0,0,15,0,0
24.7887689,120.995036,3.0,356.0,0.0,6.7799997,15.96,-39.899998,41.646523,-86,0,0,0,0,0,0,0,15,0,0
24.7887744,120.9950308,3.0,356.0,0.0,27.119999,22.26,-24.84,-67.43936,-86,0,0,0,0,0,0,0,15,0,0
24.7887761,120.9950231,3.0,356.0,0.0,17.64,13.08,-39.84,-29.831882,-86,0,0,0,0,0,0,0,15,0,0
24.7887761,120.9950231,3.0,356.0,0.0,-0.96,11.04,-44.16,72.3823,-86,0,0,0,0,0,0,0,15,0,0
24.7887933,120.9950373,3.0,356.0,0.0,10.08,8.7,-43.14,0.27672,-86,0,0,0,0,0,0,0,15,0,0
24.7887933,120.9950373,3.0,356.0,0.0,19.02,17.22,-37.62,-66.45908,-86,0,0,0,0,0,0,0,15,0,0
24.7888015,120.9950245,3.0,356.0,0.0,0.84,18.9,-43.62,7.8613806,-86,0,0,0,0,0,0,0,15,0,0
24.7888015,120.9950245,3.0,356.0,0.0,4.08,22.439999,-41.219997,57.06005,-86,0,0,0,0,0,0,0,15,0,0
24.7888015,120.9950245,3.0,356.0,0.0,23.279999,15.179999,-34.5,-16.426767,-86,0,0,0,0,0,0,0,15,0,0
24.7888213,120.9950386,3.0,0.0,0.0,28.08,13.62,-30.66,-59.899036,-86,0,0,0,0,0,0,0,15,0,0
24.788824,120.9950313,3.0,0.0,0.0,11.16,14.16,-41.34,31.864588,-86,0,0,0,0,0,0,0,15,0,0
24.788824,120.9950313,3.0,0.0,0.0,11.58,16.38,-39.42,48.617016,-86,0,0,0,0,0,0,0,15,0,0
24.7888265,120.9950238,3.0,0.0,0.0,26.4,20.039999,-28.8,-43.091717,-86,0,0,0,0,0,0,0,15,0,0
24.7888265,120.9950238,3.0,0.0,0.0,17.58,18.6,-37.32,-24.545357,-86,0,0,0,0,0,0,0,15,0,0
24.7888438,120.9950376,3.0,0.0,0.0,2.52,23.519999,-40.32,57.853184,0,-80,0,0,0,0,0,0,15,0,0
24.7888438,120.9950376,3.0,0.0,0.0,14.639999,28.14,-31.92,-0.8260938,0,-80,0,0,0,0,0,0,15,0,0
24.7888438,120.9950376,3.0,0.0,0.0,37.2,24.66,-7.5,-60.751266,0,-80,0,0,0,0,0,0,15,0,0
24.7888438,120.9950376,3.0,0.0,0.0,22.98,16.32,-36.18,58.011734,0,-80,0,0,0,0,0,0,15,0,0
24.7888438,120.9950376,3.0,0.0,0.0,4.56,8.94,-43.98,48.71359,0,-80,0,0,0,0,0,0,15,0,0
24.7888704,120.9950474,3.2980000972747803,356.0,0.0,25.26,24.48,-27.84,-36.63194,0,-80,0,0,0,0,0,0,15,0,0
24.7888704,120.9950474,3.2980000972747803,356.0,0.0,35.399998,18.66,-21.48,-100.37819,0,-80,0,0,0,0,0,0,15,0,0
24.7888745,120.9950324,3.3450000286102295,356.0,0.0,11.099999,3.84,-45.36,86.31278,0,-80,0,0,0,0,0,0,15,0,0
24.7888745,120.9950324,3.3450000286102295,356.0,0.0,-0.24,13.139999,-45.12,73.64257,0,-80,0,0,0,0,0,0,15,0,0
24.7888793,120.9950265,3.368000030517578,356.0,0.0,24.9,25.74,-28.8,-55.815872,0,-80,0,0,0,0,0,0,15,0,0
24.7888974,120.9950384,3.009000062942505,359.0,0.0,26.4,23.1,-29.64,-47.4536,0,-80,0,0,0,0,0,0,15,0,0
24.7888995,120.9950308,3.0350000858306885,359.0,0.0,2.76,10.8,-46.44,92.92616,0,-84,0,0,0,0,0,0,15,0,0
24.7888995,120.9950308,3.0350000858306885,359.0,0.0,8.4,19.619999,-41.34,35.541046,0,-84,0,0,0,0,0,0,15,0,0
24.7889041,120.9950247,3.061000108718872,359.0,0.0,29.34,24.84,-25.019999,-73.44442,0,-84,0,0,0,0,0,0,15,0,0
24.7889061,120.9950171,3.0859999656677246,359.0,0.0,15.66,10.38,-42.54,-31.776253,0,-84,0,0,0,0,0,0,15,0,0
24.7889224,120.9950311,3.0,0.0,0.0,-3.36,0.78,-48.42,69.315765,0,-84,0,0,0,0,0,0,15,0,0
24.7889224,120.9950311,3.0,0.0,0.0,18.9,17.82,-38.46,-21.27222,0,-84,0,0,0,0,0,0,15,0,0
24.7889264,120.9950244,3.0,0.0,0.0,29.16,17.64,-30.179998,-90.48516,0,-84,0,0,0,0,0,0,15,0,0
24.7889288,120.995017,3.0,0.0,0.0,7.2,1.92,-46.079998,77.909164,0,-84,0,0,0,0,0,0,15,0,0
24.7889288,120.995017,3.0,0.0,0.0,-2.52,4.7999997,-46.62,93.300476,0,-84,0,0,0,0,0,0,15,0,0
24.7889461,120.9950308,3.0,2.0,0.0,23.88,15.78,-35.94,-20.126528,0,-84,0,0,0,0,0,0,15,0,0
24.7889461,120.9950308,3.0,2.0,0.0,27.84,13.92,-32.7,-50.115368,0,-84,0,0,0,0,0,0,15,0,0
24.7889523,120.9950168,3.0,2.0,0.0,13.5,-4.74,-43.92,97.575226,0,-77,0,0,0,0,0,0,15,0,0
24.7889523,120.9950168,3.0,2.0,0.0,11.759999,15.78,-40.92,40.03349,0,-77,0,0,0,0,0,0,15,0,0
24.7889574,120.9950111,3.0,2.0,0.0,30.96,21.24,-25.5,-69.83911,0,-77,0,0,0,0,0,0,15,0,0
24.7889728,120.9950279,3.0,6.0,0.0,23.22,8.76,-37.62,9.013389,0,-77,0,0,0,0,0,0,15,0,0
24.7889749,120.9950203,3.0,6.0,0.0,6.06,-2.28,-45.36,89.074234,0,-77,0,0,0,0,0,0,15,0,0
24.7889791,120.9950138,3.0,6.0,0.0,24.18,11.7,-36.3,12.440377,0,-77,0,0,0,0,0,0,15,0,0
24.7889791,120.9950138,3.0,6.0,0.0,37.8,16.08,-19.74,-108.254654,0,-77,0,0,0,0,0,0,15,0,0
24.7889795,120.9950059,3.0,6.0,0.0,28.199999,3.54,-37.62,38.34335,0,-77,0,0,0,0,0,0,15,0,0
24.7889947,120.9950242,3.0,4.0,0.0,12.3,8.76,-44.94,72.45844,0,-77,0,0,0,0,0,0,15,0,0
24.7889979,120.995017,3.0,4.0,0.0,29.88,20.46,-29.939999,-44.937237,0,-77,0,0,0,0,0,0,15,0,0
24.7889979,120.995017,3.0,4.0,0.0,35.82,19.98,-22.56,-53.77741,0,-77,0,0,0,0,0,0,15,0,0
24.7889986,120.9950091,3.0,4.0,0.0,15.179999,5.8799996,-44.1,91.178635,0,-77,0,0,0,0,0,0,15,0,0
24.7889986,120.9950091,3.0,4.0,0.0,15.24,15.719999,-42.78,29.043936,0,-77,0,0,0,0,0,0,15,0,0
24.7890024,120.9950024,3.0,4.0,0.0,35.94,20.039999,-21.72,-89.434814,0,-81,0,0,0,0,0,0,15,0,0
24.7890024,120.9950024,3.0,4.0,0.0,31.38,13.92,-30.599998,-48.49633,0,-81,0,0,0,0,0,0,15,0,0
24.789018,120.9950141,3.0,3.0,0.0,12.599999,2.6399999,-45.84,101.33474,0,-81,0,0,0,0,0,0,15,0,0
24.789018,120.9950141,3.0,3.0,0.0,20.76,22.38,-34.8,0.5900612,0,-81,0,0,0,0,0,0,15,0,0
24.7890217,120.9950073,3.0,3.0,0.0,34.62,27.96,-14.5199995,-60.12239,0,-81,0,0,0,0,0,0,15,0,0
24.7890393,120.9950263,3.0,3.0,0.0,23.4,14.219999,-38.76,66.19319,0,-81,0,0,0,0,0,0,15,0,0
24.7890393,120.9950263,3.0,3.0,0.0,9.24,5.58,-47.64,62.945515,0,-81,0,0,0,0,0,0,15,0,0
24.789045,120.9950122,3.0,3.0,0.0,28.8,29.4,-22.5,-28.04112,0,-81,0,0,0,0,0,0,15,0,0
24.789045,120.9950122,3.0,3.0,0.0,34.739998,23.88,-19.56,-45.430267,0,-81,0,0,0,0,0,0,15,0,0
24.7890458,120.9950044,3.0,3.0,0.0,19.14,-4.68,-42.48,170.44809,0,-81,0,0,0,0,0,0,15,0,0
24.7890641,120.9950255,3.0,0.0,0.0,25.56,17.34,-35.04,27.980341,0,-81,0,0,0,0,0,0,15,0,0
24.7890641,120.9950255,3.0,0.0,0.0,34.26,30.06,-8.82,-58.65357,0,-81,0,0,0,0,0,0,15,0,0
24.7890641,120.9950255,3.0,0.0,0.0,34.44,19.14,-24.72,-46.270794,0,-76,0,0,0,0,0,0,15,0,0
24.7890641,120.9950255,3.0,0.0,0.0,8.7,-0.24,-47.94,52.512512,0,-76,0,0,0,0,0,0,15,0,0
24.7890682,120.9950189,3.0,0.0,0.0,22.56,20.64,-35.7,-2.2996106,0,-76,0,0,0,0,0,0,15,0,0
24.7890682,120.9950189,3.0,0.0,0.0,35.399998,22.199999,-19.8,-78.18121,0,-76,0,0,0,0,0,0,15,0,0
24.7890896,120.9950267,3.0,1.0,0.0,19.14,5.2799997,-42.36,60.313885,0,-76,0,0,0,0,0,0,15,0,0
24.7890896,120.9950267,3.0,1.0,0.0,10.139999,-0.65999997,-46.26,73.728775,0,-76,0,0,0,0,0,0,15,0,0
24.7890936,120.9950201,3.0,1.0,0.0,29.939999,19.8,-28.92,-46.013893,0,-76,0,0,0,0,0,0,15,0,0
24.7890936,120.9950201,3.0,1.0,0.0,36.48,16.199999,-22.32,-85.314926,0,-76,0,0,0,0,0,0,15,0,0
24.7890939,120.9950122,3.0,1.0,0.0,13.74,-1.56,-44.579998,160.9288,0,-76,0,0,0,0,0,0,15,0,0
24.7890939,120.9950122,3.0,1.0,0.0,10.92,6.96,-43.5,85.1983,0,-76,0,0,0,0,0,0,15,0,0
24.7891183,120.9950228,3.0,358.0,0.0,31.38,19.38,-26.039999,-69.17213,0,-76,0,0,0,0,0,0,15,0,0
24.7891183,120.9950228,3.0,358.0,0.0,28.199999,10.62,-34.02,-54.25887,0,-78,0,0,0,0,0,0,15,0,0
24.7891189,120.9950149,3.0,358.0,0.0,8.94,-0.59999996,-46.26,91.569824,0,-78,0,0,0,0,0,0,15,0,0
24.7891445,120.9950241,3.0,357.0,0.0,17.34,15.96,-38.94,26.16608,0,-78,0,0,0,0,0,0,15,0,0
24.7891445,120.9950241,3.0,357.0,0.0,32.76,18.84,-24.24,-77.25406,0,-78,0,0,0,0,0,0,15,0,0
24.7891453,120.9950162,3.0,357.0,0.0,20.76,8.94,-40.079998,-2.100867,0,-78,0,0,0,0,0,0,15,0,0
24.7891453,120.9950162,3.0,357.0,0.0,5.94,0.9,-48.239998,57.805298,0,-78,0,0,0,0,0,0,15,0,0
24.7891492,120.9950095,3.0,357.0,0.0,23.699999,20.46,-35.1,-32.216454,0,-78,0,0,0,0,0,0,15,0,0
24.7891689,120.9950263,3.0,358.0,0.0,38.28,17.699999,-21.779999,-113.83198,0,-78,0,0,0,0,0,0,15,0,0
24.7891692,120.9950184,3.0,358.0,0.0,17.34,3.54,-43.62,79.394295,0,-78,0,0,0,0,0,0,15,0,0
24.7891692,120.9950184,3.0,358.0,0.0,14.46,12.719999,-43.98,83.50445,0,-78,0,0,0,0,0,0,15,0,0
24.7891729,120.9950115,3.0,358.0,0.0,34.32,21.66,-25.439999,-51.275097,0,-78,0,0,0,0,0,0,15,0,0
24.7891729,120.9950115,3.0,358.0,0.0,35.94,15.36,-27.119999,-59.3439,0,-78,0,0,0,0,0,0,15,0,0
24.7891737,120.9950036,3.0,358.0,0.0,4.74,-3.1799998,-48.539997,35.16157,0,-78,0,0,0,0,0,0,15,0,0
24.7891737,120.9950036,3.0,358.0,0.0,10.679999,5.46,-45.059998,148.6576,0,-78,0,0,0,0,0,0,15,0,0
24.7891966,120.995014,3.0,356.0,0.0,31.74,9.9,-32.579998,-77.86212,-85,0,0,0,0,0,0,0,15,0,0
24.7891979,120.9950062,3.0,356.0,0.0,19.32,1.38,-43.92,20.957119,-85,0,0,0,0,0,0,0,15,0,0
24.7891979,120.9950062,3.0,356.0,0.0,5.4,1.4399999,-47.34,71.42262,-85,0,0,0,0,0,0,0,15,0,0
24.789219,120.9950226,3.0,354.0,0.0,26.76,14.4,-35.579998,-29.173275,-85,0,0,0,0,0,0,0,15,0,0
24.7892214,120.9950151,3.0,354.0,0.0,38.7,10.679999,-24.96,-131.26674,-85,0,0,0,0,0,0,0,15,0,0
24.7892214,120.9950072,3.0,354.0,0.0,18.66,-2.1599998,-44.7,48.21348,-85,0,0,0,0,0,0,0,15,0,0
24.7892214,120.9950072,3.0,354.0,0.0,21.3,4.14,-42.66,86.452995,-85,0,0,0,0,0,0,0,15,0,0
24.7892237,120.9949997,3.0,354.0,0.0,37.68,11.04,-25.859999,-67.24972,-85,0,0,0,0,0,0,0,15,0,0
24.7892462,120.9950179,3.0,358.0,0.0,32.82,7.98,-31.32,-65.53505,-85,0,0,0,0,0,0,0,15,0,0
