lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,33_dbm,25_dbm,181_dbm,208_dbm,188_dbm,246_dbm,200_dbm,timestamp,intersection_points,label
24.7884264,120.9941862,10.109000205993652,175.50634765625,0.0,10.38,-39.78,-5.22,-160.27074,0,0,-70,0,0,0,0,16,0,0
24.7884264,120.9941862,10.109000205993652,175.50634765625,0.0,14.219999,-40.5,0.59999996,-147.24576,0,0,-70,0,0,0,0,16,0,0
24.7884264,120.9941862,10.109000205993652,175.50634765625,0.0,8.58,-40.32,0.53999996,-175.03241,0,0,-70,0,0,0,0,16,0,0
24.7884264,120.9941862,10.109000205993652,175.50634765625,0.0,7.08,-40.92,7.9199996,-176.14821,0,0,-70,0,0,0,0,16,0,0
24.7884264,120.9941862,10.109000205993652,175.50634765625,0.0,8.58,-41.34,6.66,-163.10573,0,0,-70,0,0,0,0,16,0,0
24.7883953,120.9941854,10.142000198364258,175.14593505859375,0.0,9.42,-39.48,14.82,-168.07202,0,0,-70,0,0,0,0,16,0,0
24.7883953,120.9941854,10.142000198364258,175.14593505859375,0.0,2.58,-42.18,9.9,172.28255,0,0,-70,0,0,0,0,16,0,0
24.7883953,120.9941854,10.142000198364258,175.14593505859375,0.0,3.0,-42.239998,1.3199999,-177.52846,0,0,-70,0,0,0,0,16,0,0
24.7883953,120.9941854,10.142000198364258,175.14593505859375,0.0,-0.06,-40.14,-7.3199997,150.92049,0,0,-70,0,0,0,0,16,0,0
24.7883813,120.9941854,10.187000274658203,175.24746704101562,0.0,6.2999997,-40.559998,18.0,162.55911,0,0,-70,0,0,0,0,16,0,0
24.7883673,120.994187,10.206999778747559,174.93760681152344,0.0,-1.02,-29.64,33.96,168.14288,0,0,-70,0,0,0,0,16,0,0
24.7883673,120.994187,10.206999778747559,174.93760681152344,0.0,-12.3,-40.02,9.24,154.94241,0,0,-70,0,0,0,0,16,0,0
24.7883673,120.994187,10.206999778747559,174.93760681152344,0.0,-3.24,-42.42,3.54,-174.62402,0,0,-70,0,0,0,0,16,0,0
24.7883524,120.9941897,10.201000213623047,174.20301818847656,0.0,14.88,-37.38,24.6,145.54866,0,0,-70,0,0,0,0,16,0,0
24.7883524,120.9941897,10.201000213623047,174.20301818847656,0.0,-2.76,-26.76,36.96,128.15007,0,0,-70,0,0,0,0,16,0,0
24.7883524,120.9941897,10.201000213623047,174.20301818847656,0.0,-23.4,-32.46,10.26,107.42368,0,0,-70,0,0,0,0,16,0,0
24.7883524,120.9941897,10.201000213623047,174.20301818847656,0.0,-10.98,-39.78,11.639999,153.42627,0,0,-70,0,0,0,0,16,0,0
24.7883368,120.9941911,10.230999946594238,173.50892639160156,0.0,1.9799999,-31.92,33.48,-170.4424,0,0,-70,0,0,0,0,16,0,0
24.7883368,120.9941911,10.230999946594238,173.50892639160156,0.0,-13.62,-31.8,27.359999,138.22903,0,0,-70,0,0,0,0,16,0,0
24.7883368,120.9941911,10.230999946594238,173.50892639160156,0.0,-17.16,-37.68,4.8599997,158.6591,0,0,-70,0,0,0,0,16,0,0
24.788322,120.9941903,10.170999526977539,173.56048583984375,0.0,0.12,-39.12,22.92,151.89795,0,0,-70,0,0,0,0,16,0,0
24.788322,120.9941903,10.170999526977539,173.56048583984375,0.0,-3.24,-27.24,36.059998,-176.62285,0,0,-70,0,0,0,0,16,0,0
24.7883071,120.9941915,10.204000473022461,173.03964233398438,0.0,-20.46,-30.06,22.08,133.54254,0,0,-70,0,0,0,0,16,0,0
24.7883071,120.9941915,10.204000473022461,173.03964233398438,0.0,-17.699999,-38.579998,4.62,-179.59702,0,0,-70,0,0,0,0,16,0,0
24.7883071,120.9941915,10.204000473022461,173.03964233398438,0.0,0.42,-34.44,25.92,145.6031,0,0,-70,0,0,0,0,16,0,0
24.7882925,120.9941948,10.159000396728516,171.9137420654297,0.0,-5.04,-20.279999,39.96,-165.4868,0,0,-70,0,0,0,0,16,0,0
24.7882925,120.9941948,10.159000396728516,171.9137420654297,0.0,-20.4,-31.019999,20.16,132.54478,0,0,-70,0,0,0,0,16,0,0
24.7882925,120.9941948,10.159000396728516,171.9137420654297,0.0,-9.84,-39.54,6.2999997,-178.38779,0,0,-71,0,0,0,0,16,0,0
24.7882798,120.9941982,10.12600040435791,170.73623657226562,0.0,1.62,-35.16,27.42,142.76079,0,0,-71,0,0,0,0,16,0,0
24.7882798,120.9941982,10.12600040435791,170.73623657226562,0.0,-10.5,-13.679999,41.34,-170.57892,0,0,-71,0,0,0,0,16,0,0
24.7882685,120.9942029,10.14799976348877,169.1459503173828,0.0,-22.74,-24.779999,25.019999,120.53598,0,0,-71,0,0,0,0,16,0,0
24.7882685,120.9942029,10.14799976348877,169.1459503173828,0.0,-16.68,-37.68,6.3599997,166.00479,0,0,-71,0,0,0,0,16,0,0
24.7882685,120.9942029,10.14799976348877,169.1459503173828,0.0,-5.8799996,-32.94,27.119999,138.8353,0,0,-71,0,0,0,0,16,0,0
24.7882685,120.9942029,10.14799976348877,169.1459503173828,0.0,-12.96,-20.88,36.239998,154.91551,0,0,-71,0,0,0,0,16,0,0
24.7882575,120.9942088,10.161999702453613,167.2896728515625,0.0,-26.64,-29.46,11.82,114.45937,0,0,-71,0,0,0,0,16,0,0
24.7882575,120.9942088,10.161999702453613,167.2896728515625,0.0,-20.039999,-34.32,11.7,140.48805,0,0,-71,0,0,0,0,16,0,0
24.7882575,120.9942088,10.161999702453613,167.2896728515625,0.0,-7.56,-27.9,32.1,70.90301,0,0,-71,0,0,0,0,16,0,0
24.7882575,120.9942088,10.161999702453613,167.2896728515625,0.0,-20.939999,-25.199999,28.439999,129.76962,0,0,-71,0,0,0,0,16,0,0
24.7882455,120.9942165,10.178999900817871,165.18362426757812,0.0,-25.8,-32.34,0.53999996,142.51837,0,0,-71,0,0,0,0,16,0,0
24.7882455,120.9942165,10.178999900817871,165.18362426757812,0.0,-10.679999,-39.3,8.16,163.91425,0,0,-71,0,0,0,0,16,0,0
24.7882333,120.9942234,10.163999557495117,163.7052764892578,0.0,-7.7999997,-32.7,28.019999,-157.04149,0,0,-75,0,0,0,0,16,0,0
24.7882333,120.9942234,10.163999557495117,163.7052764892578,0.0,-22.02,-34.8,9.12,150.40662,0,0,-75,0,0,0,0,16,0,0
24.7882333,120.9942234,10.163999557495117,163.7052764892578,0.0,-23.46,-32.1,-7.08,108.528656,0,0,-75,0,0,0,0,16,0,0
24.7882216,120.9942333,10.17300033569336,161.4501953125,0.0,-4.02,-38.04,18.24,151.54425,0,0,-75,0,0,0,0,16,0,0
24.7882216,120.9942333,10.17300033569336,161.4501953125,0.0,-8.22,-26.82,32.219997,174.65186,0,0,-75,0,0,0,0,16,0,0
24.7882095,120.9942409,10.145999908447266,160.58114624023438,0.0,-30.539999,-26.22,15.839999,126.03968,0,0,-75,0,0,0,0,16,0,0
24.7882095,120.9942409,10.145999908447266,160.58114624023438,0.0,-29.519999,-25.439999,17.94,120.47126,0,0,-75,0,0,0,0,16,0,0
24.7882095,120.9942409,10.145999908447266,160.58114624023438,0.0,-8.7,-9.24,43.2,97.374794,0,0,-75,0,0,0,0,16,0,0
24.7882095,120.9942409,10.145999908447266,160.58114624023438,0.0,-20.76,-2.7,40.14,164.94087,0,0,-75,0,0,0,0,16,0,0
24.7881989,120.9942519,10.116000175476074,158.50527954101562,0.0,-25.92,-20.76,27.9,108.83144,0,0,-75,0,0,0,0,16,0,0
24.7881989,120.9942519,10.116000175476074,158.50527954101562,0.0,-17.88,-30.66,19.32,135.95255,0,0,-75,0,0,0,0,16,0,0
24.7881866,120.994262,10.116000175476074,157.05963134765625,0.0,-14.28,-19.02,36.899998,177.82224,0,0,-75,0,0,0,0,16,0,0
24.7881866,120.994262,10.116000175476074,157.05963134765625,0.0,-29.699999,-7.62,31.679998,141.19911,0,0,-75,0,0,0,0,16,0,0
24.7881866,120.994262,10.116000175476074,157.05963134765625,0.0,-25.56,-24.0,25.32,116.98259,0,0,-75,0,0,0,0,16,0,0
24.7881866,120.994262,10.116000175476074,157.05963134765625,0.0,-11.16,-35.88,19.199999,147.78438,0,0,-75,0,0,0,0,16,0,0
24.7881741,120.9942728,10.095999717712402,155.55555725097656,0.0,-11.28,-19.56,37.62,-177.96266,0,0,-75,0,0,0,0,16,0,0
24.7881741,120.9942728,10.095999717712402,155.55555725097656,0.0,-25.32,-1.4399999,36.18,106.54698,0,0,-75,0,0,0,0,16,0,0
24.7881619,120.9942841,10.090999603271484,154.13819885253906,0.0,-19.5,-28.8,23.519999,157.96664,0,0,-77,0,0,0,0,16,0,0
24.7881619,120.9942841,10.090999603271484,154.13819885253906,0.0,-10.679999,-30.599998,27.24,143.54652,0,0,-77,0,0,0,0,16,0,0
24.7881619,120.9942841,10.090999603271484,154.13819885253906,0.0,-21.539999,-13.559999,35.52,-121.38227,0,0,-77,0,0,0,0,16,0,0
24.7881526,120.9942974,10.086999893188477,151.75308227539062,0.0,-23.4,-5.1,37.38,95.6347,0,0,-77,0,0,0,0,16,0,0
24.7881526,120.9942974,10.086999893188477,151.75308227539062,0.0,-15.599999,-33.12,21.42,-164.9938,0,0,-77,0,0,0,0,16,0,0
24.7881526,120.9942974,10.086999893188477,151.75308227539062,0.0,-4.56,-34.8,24.42,147.87126,0,0,-77,0,0,0,0,16,0,0
24.7881526,120.9942974,10.086999893188477,151.75308227539062,0.0,-19.26,-11.639999,38.219997,-177.077,0,0,-77,0,0,0,0,16,0,0
24.7881407,120.9943125,10.088000297546387,149.37936401367188,0.0,-16.38,-19.56,35.46,116.784035,0,0,-77,0,0,0,0,16,0,0
24.7881299,120.9943266,10.045000076293945,147.7041778564453,0.0,-6.06,-34.32,23.34,-151.23395,0,0,-77,0,0,0,0,16,0,0
24.7881299,120.9943266,10.045000076293945,147.7041778564453,0.0,-2.7,-23.279999,36.899998,120.31124,0,0,-77,0,0,0,0,16,0,0
24.7881299,120.9943266,10.045000076293945,147.7041778564453,0.0,-20.4,-7.62,38.399998,142.77545,0,0,-77,0,0,0,0,16,0,0
24.7881222,120.9943429,10.062000274658203,145.0043182373047,0.0,-21.06,-24.06,31.08,117.85862,0,0,-77,0,0,0,0,16,0,0
24.7881222,120.9943429,10.062000274658203,145.0043182373047,0.0,-12.12,-30.9,25.26,145.58983,0,0,-75,0,0,0,0,16,0,0
24.7881222,120.9943429,10.062000274658203,145.0043182373047,0.0,-16.32,-16.68,37.079998,135.49443,0,0,-75,0,0,0,0,16,0,0
24.7881121,120.9943556,10.048999786376953,144.0471954345703,0.0,-24.18,-4.98,36.48,124.5738,0,0,-75,0,0,0,0,16,0,0
24.7881121,120.9943556,10.048999786376953,144.0471954345703,0.0,-22.32,-24.9,28.14,128.6995,0,0,-75,0,0,0,0,16,0,0
24.7881121,120.9943556,10.048999786376953,144.0471954345703,0.0,-19.68,-22.859999,30.84,128.56456,0,0,-75,0,0,0,0,16,0,0
24.7881029,120.9943717,10.092000007629395,142.000732421875,0.0,-27.3,-7.44,34.559998,-132.04373,0,0,-75,0,0,0,0,16,0,0
24.7881029,120.9943717,10.092000007629395,142.000732421875,0.0,-30.779999,-7.3799996,28.199999,86.14795,0,0,-75,0,0,0,0,16,0,0
24.7881029,120.9943717,10.092000007629395,142.000732421875,0.0,-25.019999,-31.08,10.26,177.32158,0,0,-75,0,0,0,0,16,0,0
24.7880932,120.9943913,10.109000205993652,138.8673553466797,0.0,-24.84,-28.98,18.66,131.63321,0,0,-75,0,0,0,0,16,0,0
24.7880932,120.9943913,10.109000205993652,138.8673553466797,0.0,-36.36,-11.099999,21.72,-103.92762,0,0,-75,0,0,0,0,16,0,0
24.7880834,120.9944059,10.142999649047852,137.56517028808594,0.0,-27.06,-9.54,33.18,100.61212,0,0,-75,0,0,0,0,16,0,0
24.7880834,120.9944059,10.142999649047852,137.56517028808594,0.0,-13.38,-31.8,27.539999,-151.82635,0,0,-75,0,0,0,0,16,0,0
24.7880834,120.9944059,10.142999649047852,137.56517028808594,0.0,-11.04,-18.18,39.96,113.59327,0,0,-75,0,0,0,0,16,0,0
24.7880834,120.9944059,10.142999649047852,137.56517028808594,0.0,-30.3,-0.71999997,33.239998,171.75517,0,0,-75,0,0,0,0,16,0,0
24.7880834,120.9944059,10.142999649047852,137.56517028808594,0.0,-25.08,-14.219999,33.48,102.65143,0,0,-75,0,0,0,0,16,0,0
24.7880834,120.9944059,10.142999649047852,137.56517028808594,0.0,-11.4,-28.199999,29.64,-171.69344,0,0,-75,0,0,0,0,16,0,0
24.7880666,120.9944382,10.192000389099121,134.52587890625,0.0,-19.859999,-18.9,33.719997,104.987854,0,0,-75,0,0,0,0,16,0,0
24.7880666,120.9944382,10.192000389099121,134.52587890625,0.0,-37.2,-2.82,22.619999,166.5774,0,0,-75,0,0,0,0,16,0,0
24.7880666,120.9944382,10.192000389099121,134.52587890625,0.0,-28.8,-22.14,20.939999,125.190125,0,0,-75,0,0,0,0,16,0,0
24.7880666,120.9944382,10.192000389099121,134.52587890625,0.0,-19.619999,-31.32,19.8,154.27263,0,0,-75,0,0,0,0,16,0,0
24.7880608,120.9944592,10.21399974822998,132.80885314941406,0.0,-31.859999,-14.28,24.18,165.40175,0,0,-78,0,0,0,0,16,0,0
24.7880608,120.9944592,10.21399974822998,132.80885314941406,0.0,-32.579998,2.22,29.82,89.3441,0,0,-78,0,0,0,0,16,0,0
24.7880534,120.9944763,10.185999870300293,131.68399047851562,0.0,-25.26,-19.38,28.92,165.71977,0,0,-78,0,0,0,0,16,0,0
24.7880534,120.9944763,10.185999870300293,131.68399047851562,0.0,-24.539999,-21.539999,25.619999,121.37138,0,0,-78,0,0,0,0,16,0,0
24.7880534,120.9944763,10.185999870300293,131.68399047851562,0.0,-39.899998,-13.0199995,2.8799999,-146.8325,0,0,-78,0,0,0,0,16,0,0
24.7880507,120.9944969,10.085000038146973,128.73431396484375,0.0,-36.6,-17.4,-7.98,121.66519,0,0,-78,0,0,0,0,16,0,0
24.7880507,120.9944969,10.085000038146973,128.73431396484375,0.0,-24.48,-32.94,2.58,156.90404,0,0,-78,0,0,0,0,16,0,0
24.7880452,120.9945155,10.017999649047852,126.53073120117188,0.0,-30.3,-28.859999,3.36,131.55762,0,0,-78,0,0,0,0,16,0,0
24.7880452,120.9945155,10.017999649047852,126.53073120117188,0.0,-36.78,-13.92,-13.74,-123.89499,0,0,-78,0,0,0,0,16,0,0
24.7880452,120.9945155,10.017999649047852,126.53073120117188,0.0,-36.54,-17.94,-7.44,116.31318,0,0,-78,0,0,0,0,16,0,0
24.7880452,120.9945155,10.017999649047852,126.53073120117188,0.0,-32.82,-22.5,-12.059999,121.470055,0,0,-78,0,0,0,0,16,0,0
24.7880396,120.9945316,10.088000297546387,124.65234375,0.0,-36.18,-20.039999,1.5,109.68856,0,0,-78,0,0,0,0,16,0,0
24.7880396,120.9945316,10.088000297546387,124.65234375,0.0,-35.04,-8.5199995,-19.92,66.57292,0,0,-78,0,0,0,0,16,0,0
24.7880381,120.9945492,10.062999725341797,121.57768249511719,0.0,-35.04,-14.58,-15.66,105.94378,0,0,-78,0,0,0,0,16,0,0
24.7880381,120.9945492,10.062999725341797,121.57768249511719,0.0,-30.599998,-21.24,-15.48,121.113075,-79,0,0,0,0,0,0,16,0,0
24.7880381,120.9945492,10.062999725341797,121.57768249511719,0.0,-33.12,-18.539999,-17.4,111.57558,-79,0,0,0,0,0,0,16,0,0
24.7880381,120.9945492,10.062999725341797,121.57768249511719,0.0,-33.96,-15.599999,-17.279999,119.60388,-79,0,0,0,0,0,0,16,0,0
24.7880354,120.9945623,9.958999633789062,120.04389953613281,0.0,-37.38,-16.44,-8.4,60.00733,-79,0,0,0,0,0,0,16,0,0
24.7880354,120.9945623,9.958999633789062,120.04389953613281,0.0,-39.48,-16.08,-4.62,108.44031,-79,0,0,0,0,0,0,16,0,0
24.7880354,120.9945623,9.958999633789062,120.04389953613281,0.0,-40.86,-7.02,-8.16,84.564644,-79,0,0,0,0,0,0,16,0,0
24.7880354,120.9945623,9.958999633789062,120.04389953613281,0.0,-37.86,-8.46,-17.52,59.25937,-79,0,0,0,0,0,0,16,0,0
24.7880354,120.9945623,9.958999633789062,120.04389953613281,0.0,-38.219997,-13.08,-14.46,99.55031,-79,0,0,0,0,0,0,16,0,0
24.7880281,120.9945922,9.869999885559082,118.41691589355469,0.0,-37.38,-16.199999,-12.78,84.3981,-79,0,0,0,0,0,0,16,0,0
24.7880281,120.9945922,9.869999885559082,118.41691589355469,0.0,-40.2,-9.12,-12.96,74.47444,-79,0,0,0,0,0,0,16,0,0
24.7880281,120.9945922,9.869999885559082,118.41691589355469,0.0,-39.3,-10.5,-12.3,84.05958,-79,0,0,0,0,0,0,16,0,0
24.7880281,120.9945922,9.869999885559082,118.41691589355469,0.0,-40.98,-12.78,1.02,140.24611,-79,0,0,0,0,0,0,16,0,0
24.7880281,120.9945922,9.869999885559082,118.41691589355469,0.0,-42.36,-6.6,9.42,86.03621,-79,0,0,0,0,0,0,16,0,0
24.7880291,120.9946079,9.833999633789062,116.75740814208984,0.0,-43.739998,4.62,2.1,-132.79663,-79,0,0,0,0,0,0,16,0,0
24.7880291,120.9946079,9.833999633789062,116.75740814208984,0.0,-42.36,-7.68,5.8799996,100.564644,-79,0,0,0,0,0,0,16,0,0
24.7880291,120.9946079,9.833999633789062,116.75740814208984,0.0,-36.54,-17.1,12.24,121.32834,-79,0,0,0,0,0,0,16,0,0
24.7880258,120.994639,9.994000434875488,115.29228210449219,0.0,-40.62,-9.54,12.42,56.206623,-79,0,0,0,0,0,0,16,0,0
24.7880258,120.994639,9.994000434875488,115.29228210449219,0.0,-40.68,-2.28,-11.5199995,95.816475,-79,0,0,0,0,0,0,16,0,0
24.7880258,120.994639,9.994000434875488,115.29228210449219,0.0,-39.42,-12.84,-5.8799996,101.37698,-79,0,0,0,0,0,0,16,0,0
24.7880258,120.994639,9.994000434875488,115.29228210449219,0.0,-39.239998,-15.66,-1.14,107.15589,0,0,-85,0,0,0,0,16,0,0
24.7880258,120.994639,9.994000434875488,115.29228210449219,0.0,-40.5,-7.74,-7.02,177.14603,0,0,-85,0,0,0,0,16,0,0
24.7880258,120.994639,9.994000434875488,115.29228210449219,0.0,-41.52,2.04,-6.24,75.16929,0,0,-85,0,0,0,0,16,0,0
24.7880258,120.994639,9.994000434875488,115.29228210449219,0.0,-36.0,-19.38,10.139999,142.75922,0,0,-85,0,0,0,0,16,0,0
24.7880335,120.9946728,9.982999801635742,111.15422058105469,0.0,-35.46,-21.72,7.9199996,118.29046,0,0,-85,0,0,0,0,16,0,0
24.7880335,120.9946728,9.982999801635742,111.15422058105469,0.0,-40.26,-7.56,-12.12,-124.34862,0,0,-85,0,0,0,0,16,0,0
24.788037,120.9946893,10.04699993133545,108.48388671875,0.0,-43.26,2.1599998,-2.6399999,53.434013,0,0,-85,0,0,0,0,16,0,0
24.788037,120.9946893,10.04699993133545,108.48388671875,0.0,-32.64,-15.839999,21.06,-178.6019,0,0,-85,0,0,0,0,16,0,0
24.7880406,120.9947035,10.12399959564209,106.16061401367188,0.0,-34.92,-14.219999,21.42,104.77773,0,0,-85,0,0,0,0,16,0,0
24.7880406,120.9947035,10.12399959564209,106.16061401367188,0.0,-42.719997,-3.78,9.96,-105.209206,0,0,-85,0,0,0,0,16,0,0
24.7880406,120.9947035,10.12399959564209,106.16061401367188,0.0,-37.559998,-3.72,21.48,94.90328,0,0,-85,0,0,0,0,16,0,0
24.7880406,120.9947035,10.12399959564209,106.16061401367188,0.0,-34.5,-12.78,23.46,-176.49533,0,0,-85,0,0,0,0,16,0,0
24.7880526,120.9947222,10.13599967956543,100.67469024658203,0.0,-37.739998,-8.04,21.42,108.09492,0,0,-85,0,0,0,0,16,0,0
24.7880526,120.9947222,10.13599967956543,100.67469024658203,0.0,-42.6,4.8599997,8.94,-99.30436,-75,0,0,0,0,0,0,16,0,0
24.7880564,120.9947387,10.062000274658203,98.7637939453125,0.0,-36.3,-3.72,23.88,94.818375,-75,0,0,0,0,0,0,16,0,0
24.7880564,120.9947387,10.062000274658203,98.7637939453125,0.0,-33.96,-9.719999,26.46,-154.30148,-75,0,0,0,0,0,0,16,0,0
24.7880564,120.9947387,10.062000274658203,98.7637939453125,0.0,-39.059998,-7.02,16.859999,113.01772,-75,0,0,0,0,0,0,16,0,0
24.7880564,120.9947387,10.062000274658203,98.7637939453125,0.0,-39.899998,8.28,16.44,-137.06396,-75,0,0,0,0,0,0,16,0,0
24.7880666,120.9947574,9.920000076293945,94.32854461669922,0.0,-31.679998,2.58,32.64,76.96328,-75,0,0,0,0,0,0,16,0,0
24.7880666,120.9947574,9.920000076293945,94.32854461669922,0.0,-34.02,0.0,27.0,91.4191,-75,0,0,0,0,0,0,16,0,0
24.7880728,120.9947753,9.904999732971191,91.71114349365234,0.0,-40.2,-0.71999997,12.0,-108.95077,-75,0,0,0,0,0,0,16,0,0
24.7880728,120.9947753,9.904999732971191,91.71114349365234,0.0,-35.7,15.12,20.46,80.65307,-75,0,0,0,0,0,0,16,0,0
24.7880728,120.9947753,9.904999732971191,91.71114349365234,0.0,-26.88,-3.6599998,35.46,142.04955,-75,0,0,0,0,0,0,16,0,0
24.7880728,120.9947753,9.904999732971191,91.71114349365234,0.0,-30.48,-9.12,29.34,112.54332,-75,0,0,0,0,0,0,16,0,0
24.7880793,120.9947924,9.800999641418457,89.30708312988281,0.0,-42.78,0.12,12.059999,-110.411354,-75,0,0,0,0,0,0,16,0,0
24.7880868,120.9948096,9.821999549865723,86.97904205322266,0.0,-35.1,23.4,16.859999,24.341318,-75,0,0,0,0,0,0,16,0,0
24.7880868,120.9948096,9.821999549865723,86.97904205322266,0.0,-27.0,-2.22,35.16,164.5034,-70,0,0,0,0,0,0,16,0,0
24.7880868,120.9948096,9.821999549865723,86.97904205322266,0.0,-28.5,-10.44,31.56,102.0177,-70,0,0,0,0,0,0,16,0,0
24.7880868,120.9948096,9.821999549865723,86.97904205322266,0.0,-43.2,2.34,8.34,-99.954926,-70,0,0,0,0,0,0,16,0,0
24.7880948,120.9948263,9.848999977111816,84.76193237304688,0.0,-29.519999,18.48,28.859999,54.121933,-70,0,0,0,0,0,0,16,0,0
24.7880948,120.9948263,9.848999977111816,84.76193237304688,0.0,-27.42,-4.2,35.7,-172.96481,-70,0,0,0,0,0,0,16,0,0
24.7881027,120.9948404,9.868000030517578,82.44743347167969,0.0,-28.68,-10.26,30.84,107.77383,-70,0,0,0,0,0,0,16,0,0
24.7881027,120.9948404,9.868000030517578,82.44743347167969,0.0,-40.32,4.92,15.48,-128.64433,-70,0,0,0,0,0,0,16,0,0
24.7881027,120.9948404,9.868000030517578,82.44743347167969,0.0,-32.88,5.04,28.32,85.54919,-70,0,0,0,0,0,0,16,0,0
24.7881027,120.9948404,9.868000030517578,82.44743347167969,0.0,-29.039999,-7.74,32.28,166.12076,-70,0,0,0,0,0,0,16,0,0
24.7881132,120.9948537,9.789999961853027,78.686279296875,0.0,-39.78,-7.3199997,13.139999,145.1418,-70,0,0,0,0,0,0,16,0,0
24.7881132,120.9948537,9.789999961853027,78.686279296875,0.0,-41.46,12.059999,10.38,-159.49121,-70,0,0,0,0,0,0,16,0,0
24.7881193,120.9948683,9.817999839782715,77.45247650146484,0.0,-27.359999,6.2999997,34.8,107.05194,-70,0,0,0,0,0,0,16,0,0
24.7881193,120.9948683,9.817999839782715,77.45247650146484,0.0,-30.9,-2.58,31.679998,102.247345,-70,0,0,0,0,0,0,16,0,0
24.7881193,120.9948683,9.817999839782715,77.45247650146484,0.0,-42.719997,-5.1,9.54,172.75076,-76,0,0,0,0,0,0,16,0,0
24.7881193,120.9948683,9.817999839782715,77.45247650146484,0.0,-38.579998,16.68,5.46,18.801971,-76,0,0,0,0,0,0,16,0,0
24.7881311,120.9948823,9.956000328063965,73.9678955078125,0.0,-28.56,6.48,32.7,169.70998,-76,0,0,0,0,0,0,16,0,0
24.7881311,120.9948823,9.956000328063965,73.9678955078125,0.0,-35.04,-2.82,24.72,97.03754,-76,0,0,0,0,0,0,16,0,0
24.7881379,120.994895,10.020000457763672,72.77350616455078,0.0,-43.5,5.52,-2.1,-103.251625,-76,0,0,0,0,0,0,16,0,0
24.7881379,120.994895,10.020000457763672,72.77350616455078,0.0,-33.6,18.72,19.8,50.5831,-76,0,0,0,0,0,0,16,0,0
24.7881379,120.994895,10.020000457763672,72.77350616455078,0.0,-28.92,-1.9799999,33.3,-171.039,-76,0,0,0,0,0,0,16,0,0
24.7881379,120.994895,10.020000457763672,72.77350616455078,0.0,-36.84,-7.5,18.6,88.51548,-76,0,0,0,0,0,0,16,0,0
24.7881379,120.994895,10.020000457763672,72.77350616455078,0.0,-40.62,3.0,-4.92,-89.191315,-76,0,0,0,0,0,0,16,0,0
24.7881557,120.9949202,10.15999984741211,69.11846923828125,0.0,-34.32,12.059999,22.439999,73.395744,-76,0,0,0,0,0,0,16,0,0
24.7881557,120.9949202,10.15999984741211,69.11846923828125,0.0,-30.42,-3.54,31.14,-135.13463,-76,0,0,0,0,0,0,16,0,0
24.7881557,120.9949202,10.15999984741211,69.11846923828125,0.0,-38.52,-9.24,13.38,112.99978,-76,0,0,0,0,0,0,16,0,0
24.7881557,120.9949202,10.15999984741211,69.11846923828125,0.0,-40.62,9.0,6.96,-140.77344,-76,0,0,0,0,0,0,16,0,0
24.7881698,120.9949304,10.201000213623047,64.60525512695312,0.0,-26.82,11.639999,33.66,99.43678,-76,0,0,0,0,0,0,16,0,0
24.7881698,120.9949304,10.201000213623047,64.60525512695312,0.0,-30.9,-1.38,30.24,79.96028,-76,0,0,0,0,0,0,16,0,0
24.7881796,120.9949425,10.189000129699707,63.01389694213867,0.0,-37.32,-13.32,8.22,-165.48087,-76,0,0,0,0,0,0,16,0,0
24.7881796,120.9949425,10.189000129699707,63.01389694213867,0.0,-39.66,2.34,-7.56,-90.39085,-76,0,0,0,0,0,0,16,0,0
24.7881796,120.9949425,10.189000129699707,63.01389694213867,0.0,-34.2,1.1999999,26.76,133.87956,-76,0,0,0,0,0,0,16,0,0
24.7881796,120.9949425,10.189000129699707,63.01389694213867,0.0,-28.68,-13.139999,29.699999,115.501915,-76,0,0,0,0,0,0,16,0,0
24.7881943,120.9949532,10.156000137329102,59.254798889160156,0.0,-37.38,-14.28,11.88,-172.2244,-76,0,0,0,0,0,0,16,0,0
24.7881943,120.9949532,10.156000137329102,59.254798889160156,0.0,-32.219997,24.119999,13.08,18.701427,-76,0,0,0,0,0,0,16,0,0
24.7882066,120.9949643,10.20300006866455,56.8700065612793,0.0,-23.1,13.44,37.26,128.63155,-71,0,0,0,0,0,0,16,0,0
24.7882066,120.9949643,10.20300006866455,56.8700065612793,0.0,-31.019999,0.17999999,31.019999,82.09374,-71,0,0,0,0,0,0,16,0,0
24.7882066,120.9949643,10.20300006866455,56.8700065612793,0.0,-41.879997,4.2599998,2.46,-80.093315,-71,0,0,0,0,0,0,16,0,0
24.7882193,120.9949742,10.20300006866455,54.334102630615234,0.0,-17.699999,33.42,22.26,37.386234,-71,0,0,0,0,0,0,16,0,0
24.7882193,120.9949742,10.20300006866455,54.334102630615234,0.0,-16.74,6.54,41.28,-165.62051,-71,0,0,0,0,0,0,16,0,0
24.7882318,120.994984,10.20300006866455,52.562583923339844,0.0,-37.14,-0.24,22.74,103.571655,-71,0,0,0,0,0,0,16,0,0
24.7882318,120.994984,10.20300006866455,52.562583923339844,0.0,-41.76,11.04,1.26,-106.61301,-71,0,0,0,0,0,0,16,0,0
24.7882318,120.994984,10.20300006866455,52.562583923339844,0.0,-23.16,29.16,27.18,55.03234,-71,0,0,0,0,0,0,16,0,0
24.788243,120.9949937,10.175999641418457,51.9234733581543,0.0,-27.06,15.719999,34.079998,77.54276,-71,0,0,0,0,0,0,16,0,0
