lat,lon,bear,heading,magx_kalman,magy_kalman,magz_kalman,magx_lowess,magy_lowess,magz_lowess,mag,mag_kalman,mag_lowess,timestamp,intersection_points,33_dbm,25_dbm,181_dbm,189_dbm,188_dbm,208_dbm,200_dbm,246_dbm,label
24.7888222,120.99419009999998,178.561279296875,-175.74618999999998,3.127685167024068,-44.59023308986823,-5.876418719466129,4.514649138128892,-44.113887267673036,-6.635344496743459,49.563958679669646,45.08440526922024,44.83798504946266,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.788798,120.99418670000001,181.04232788085938,-137.29109,2.563064126167106,-44.01255551769226,-8.051497771241836,4.477509488951186,-44.10821950323807,-6.663094897762039,45.5680150982726,44.816302360559604,44.83279996371029,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.788798,120.99418670000001,181.04232788085938,172.60968,2.2240503645464034,-43.84520012457585,-9.023353998656738,4.439707767290324,-44.10222490694811,-6.691825555541429,46.01561907804784,44.8192915090502,44.827422143903945,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.788798,120.99418670000001,181.04232788085938,170.00061000000002,2.30007941048077,-43.65204618541812,-9.65317595824962,4.401196684253609,-44.095886217587875,-6.721559886767829,47.97332721519333,44.765782776014575,44.82183709844285,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.788798,120.99418670000001,181.04232788085938,-177.97832,1.270357643457483,-43.249511750244295,-11.465774474743125,4.361927612462113,-44.08918819254929,-6.752316576623382,46.77714824886186,44.761569001571885,44.81603180922347,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7887871,120.9941851,177.12396240234375,-159.3014,-0.04239680514206068,-42.73656512875367,-13.033859878630405,4.321851572265559,-44.08211261484041,-6.784114487670617,45.30575959411787,44.67994292553497,44.809990660364896,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7887871,120.9941851,177.12396240234375,173.32419,-0.5128054611754105,-42.814572272619806,-13.586598619720395,4.280919679911581,-44.07464160116682,-6.816969737051789,46.87539881174351,44.92155641094578,44.803698306870146,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7887871,120.9941851,177.12396240234375,175.41557,-0.8556737418183555,-42.51335419939638,-14.876692851805757,4.239084371002318,-44.066760254863496,-6.850894987874358,45.66709537511664,45.04923365655336,44.79714229500555,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7887755,120.9941846,178.36265563964844,-166.43166000000002,-1.2000258726831323,-42.215513246539935,-16.004894219777178,4.196298334367002,-44.058453346777185,-6.885903982542911,46.56920012196902,45.16355012341429,44.79031038827431,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7887755,120.9941846,178.36265563964844,174.36014,-1.2376461214444316,-42.3465189849055,-16.21428079936155,4.15251682649378,-44.049703442888216,-6.922009618520942,47.152861558467485,45.36146315873677,44.78318866002742,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7887633,120.9941846,178.8930206298828,-175.81885,-1.5287620376062299,-42.61588508506372,-15.809764642817894,4.10769787394912,-44.0404967181582,-6.959219858704287,45.62864618457147,45.47965955251069,44.775766593633364,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7887633,120.9941846,178.8930206298828,174.3498,-2.0157299069672363,-43.02658517516632,-15.079410449499697,4.0618008042873655,-44.03082322270633,-6.997538419586291,46.86971537954977,45.637033409262756,44.76803729645192,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887633,120.9941846,178.8930206298828,176.7123,-2.3640737306122603,-43.23140174866542,-14.580118308909249,4.014788509254069,-44.02067174400689,-7.036967304040167,45.62253390595485,45.68503903533489,44.75999303402287,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887633,120.9941846,178.8930206298828,177.11972,-2.1012279775767797,-43.44547277025747,-14.310212029390168,3.966627737523387,-44.01002873442123,-7.077505984844821,47.06574550562224,45.78980707069028,44.75162405743714,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887633,120.9941846,178.8930206298828,177.40062,-1.8782603363038044,-43.338122179065884,-14.741483621007854,3.917287988643751,-43.9988835423575,-7.1191484351739405,47.20932337748555,45.815194370940056,44.742923156650704,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887384,120.99418349999999,180.24696350097656,170.84317,-1.9637557524704952,-42.90455591933294,-15.786290028614701,3.866739406925739,-43.987227254596796,-7.161885837323836,47.08230051388742,45.758760998939515,44.73388474004326,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887384,120.99418349999999,180.24696350097656,178.81183000000001,-1.968189592444138,-42.30135076324779,-16.909839164489686,3.814957862732295,-43.975049464672026,-7.205707273606267,46.591149374103225,45.598472641482616,44.72450219094313,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887384,120.99418349999999,180.24696350097656,169.04535,-1.8522197549009296,-41.69828237225242,-17.829195304508943,3.7619252055480934,-43.9623426714179,-7.250595265872184,47.10038216405468,45.387858244500435,44.714771453299385,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887384,120.99418349999999,180.24696350097656,170.9068,-2.224016177312464,-41.252990430162264,-18.17591142111461,3.7076270787919303,-43.949102699873464,-7.2965298195777395,46.70841037757547,45.13445716275107,44.70469185764961,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.7887384,120.99418349999999,180.24696350097656,-152.35606,-2.8120429007363144,-40.81711379053232,-18.183422011458646,3.6520517968765693,-43.93532693291666,-7.34348622289234,46.08710882665564,44.77254962040518,44.694263892977936,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.788727800000004,120.99418190000002,181.9324951171875,170.48448,-2.8142489808933124,-41.446097343220195,-16.856681082420383,3.5951936572813357,-43.921014650791484,-7.391431672539483,46.39497817639319,44.8313136036027,44.68348920527823,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.788727800000004,120.99418190000002,181.9324951171875,172.61292,-3.0544817544175973,-42.07367324870875,-15.185588417499101,3.5370521618161375,-43.906169256500434,-7.440328000245859,46.869525280292734,44.83442801032331,44.672373090391275,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.788727800000004,120.99418190000002,181.9324951171875,-157.8689,-4.049667407568112,-42.325982717437284,-14.0727810108802,3.477626981865564,-43.89079571638619,-7.490136132138027,46.69002463053538,44.78762981548487,44.66092226231455,16,0,0.0,0.0,-65.0,0.0,0.0,0.0,0.0,,0
24.788727800000004,120.99418190000002,181.9324951171875,175.0327,-4.348989062560635,-42.68419817709026,-12.5666275854206,3.4169198483905414,-43.87489652746149,-7.5408165451688545,46.31397608238793,44.7076571602454,44.64914109715516,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.788703299999998,120.99418179999999,178.8612060546875,-177.6189,-4.139831352543052,-43.17851401160636,-10.546692630331599,3.354935969744859,-43.858475736096985,-7.592324898088369,48.05767778509486,44.640284512048936,44.637034921834,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.788703299999998,120.99418179999999,178.8612060546875,165.08151,-5.021268595057894,-43.23932840420489,-9.58385699385318,3.2916839643418303,-43.84153935982096,-7.644615890239541,46.65797680997323,44.572446354547594,44.62461102204857,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.788703299999998,120.99418179999999,178.8612060546875,-157.07347,-5.179538809488722,-43.20692458579171,-8.744732731018635,3.2271724593138797,-43.82409189451195,-7.697648456024072,46.70659910547973,44.38621751150058,44.61187582038343,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886941,120.99418090000002,179.50381469726562,-176.0658,-4.408095259018525,-43.63084791917834,-6.804321799706623,3.1614136787954736,-43.806134252224105,-7.751382818878954,48.749953846131994,44.37770824539065,44.59883261002656,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886941,120.99418090000002,179.50381469726562,-165.26003,-3.7188352329162733,-43.58201852954882,-5.939918829940959,3.0944233162761017,-43.787668726369425,-7.805777872262854,48.41550160120207,44.141870262889896,44.58548593815809,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886832,120.99417949999999,180.0480194091797,174.30927,-3.9383073628757352,-43.2073677752608,-6.540384682662723,3.0262188179992062,-43.76869731160395,-7.860796695889488,46.83460232349583,43.87668545763611,44.5718407672751,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886832,120.99417949999999,180.0480194091797,157.98328,-3.337767704575864,-43.052163507143284,-6.082628433118281,2.9568208633348623,-43.749218589819854,-7.91640640536736,45.01915592278469,43.6076580952347,44.55789949282431,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886832,120.99417949999999,180.0480194091797,-166.88663,-1.6388320687981297,-43.32546676836277,-4.6572051065645415,2.8862537122479597,-43.729228971543066,-7.972575011598165,46.889990195776335,43.60586429198301,44.54366261605197,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886832,120.99417949999999,180.0480194091797,173.33986000000002,-0.7028348488482332,-43.38669805772006,-4.480940703174988,2.8145439150675076,-43.708726639478165,-8.029271977394755,44.83513800580968,43.62314035878086,44.529132603066145,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886832,120.99417949999999,180.0480194091797,-152.71171999999999,0.45631776519743816,-43.38785738884414,-3.9850223729568697,2.741717427724061,-43.687709097288064,-8.086470873398403,44.17650506773934,43.57286768174065,44.514311763848184,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.788673100000004,120.99417679999999,180.93960571289062,-169.6672,2.436866838989152,-43.99123864977802,-1.9273536822326123,2.667803027134495,-43.66617066989155,-8.144146212940674,47.05117207534792,44.10081734105508,44.499199447871426,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886621,120.9941756,181.5449066162109,-157.71344,4.2618587054642525,-44.37098231554783,-0.725269229645065,2.59282925098953,-43.64410712223765,-8.202270941401162,48.80036257037446,44.58108933984756,44.48379591062678,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886621,120.9941756,181.5449066162109,176.73746,4.814647183103338,-44.747788136587474,-0.4411449197960595,2.5168229328083345,-43.62151554431012,-8.26081942847457,47.8186795172766,45.00822124295678,44.468102654458534,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886621,120.9941756,181.5449066162109,176.7818,5.124570951280976,-44.87428224110722,-0.05980923304755059,2.439808983056518,-43.59839036053354,-8.319767667133236,47.36831850188478,45.16598289900953,44.45211855399406,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886621,120.9941756,181.5449066162109,-165.82535,6.095731664380108,-44.787571937805474,0.8167857445664071,2.3618121164574766,-43.57472235359082,-8.37909302256863,49.38240313836507,45.20787192028346,44.435838965263514,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886621,120.9941756,181.5449066162109,-163.11725,6.104630015411755,-44.84337892097852,0.2786186979226799,2.282855471529366,-43.55050464243159,-8.438770899783886,47.252352032888275,45.25784759634907,44.419260889994405,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886518,120.994174,182.66380310058597,-159.13306,5.396359927757343,-44.8651029424109,-0.4177984986883454,2.2029596137576535,-43.52573239670895,-8.498775924475426,46.47928285462255,45.19040515517136,44.40238286335779,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886405,120.9941723,183.31846618652344,-174.47054,5.000159827392867,-44.95214408901496,0.0797712233008705,2.122145945417766,-43.500397362521646,-8.559083554264165,47.08417567115304,45.22945080306749,44.38520007164335,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886405,120.9941723,183.31846618652344,-173.55876,4.787636772601159,-44.84601438544574,0.2871262205727403,2.040435328308116,-43.474489309477306,-8.619670503245748,48.1393347951548,45.10176175708117,44.367705785102174,16,0,0.0,0.0,-65.0,0.0,0.0,-75.0,0.0,,0
24.7886405,120.9941723,183.31846618652344,177.8274,3.875270728298152,-44.68784352008406,-0.39807414993324747,1.9578462498516005,-43.44799919312025,-8.680514959145086,45.6671347391535,44.85732431523272,44.349894428052224,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886405,120.9941723,183.31846618652344,177.33536999999998,3.7558006926260834,-44.52236679452055,-0.4349474315446189,1.874393190805667,-43.42091778281912,-8.741596792198097,46.096169038218356,44.682618131626576,44.33176023364563,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886281,120.99417050000001,183.5503692626953,-160.39972,4.622405861421673,-44.527230094180986,0.8510032608631385,1.7900925713795919,-43.39323265733235,-8.802896757600221,48.2074890447532,44.77460287213994,44.313294429464975,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886281,120.99417050000001,183.5503692626953,-170.12965,5.1995452604361425,-44.52067541491775,0.7772957213665073,1.7049601911335794,-43.3649324039327,-8.864394925762879,46.6780313605448,44.83001225690486,44.29448892414149,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886281,120.99417050000001,183.5503692626953,-161.59181,5.712265305450169,-44.3744640063966,0.23938897637655976,1.619010123121745,-43.33600622340999,-8.926073209183158,45.444722465870555,44.74125990466571,44.27533638618568,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886166,120.9941702,182.72401428222656,-168.93155,6.6748874867516035,-44.20136701739706,0.4573259465742663,1.5322568044856246,-43.30643991114394,-8.987917063951684,46.318173539119606,44.70485562205564,44.25582675581699,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886166,120.9941702,182.72401428222656,177.8913,7.729803329020659,-43.910958172193105,0.06857544563833518,1.4447189188040575,-43.27621686363684,-9.049916922052414,48.063332933120655,44.586172853219594,44.23594867388883,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886057,120.99417040000002,181.8348388671875,-169.49715,7.613619169320909,-43.86870940613121,-1.5027993725064386,1.3564143952547096,-43.245320557877534,-9.112070640451902,45.42582329089924,44.54985148986516,44.21569225424188,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886057,120.99417040000002,181.8348388671875,-173.79256,7.570674408002777,-43.857717741005075,-2.2559636326130343,1.267357861959901,-43.21373381439792,-9.17438447811507,44.83385328075204,44.56348155556668,44.195048553929524,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886057,120.99417040000002,181.8348388671875,-172.75348,8.403501075835832,-44.089495549107326,-1.729834556060562,1.177565366846748,-43.18143658264189,-9.236868138530939,46.6067518022873,44.91653120731464,44.17400659372578,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.7886057,120.99417040000002,181.8348388671875,-165.36502,9.032169734673024,-44.30806005526543,-2.245438539145662,1.087053820607769,-43.14840548822996,-9.29953372012974,46.79673051592387,45.27500712545534,44.15255269627614,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.788594600000003,120.99417040000002,180.69857788085938,-156.48463,9.283306203017085,-44.46264049654737,-2.87794053274001,0.9958362706576696,-43.114617663371746,-9.362396187251619,45.39292422702024,45.51251163904468,44.13067423577106,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.788594600000003,120.99417040000002,180.69857788085938,-174.7139,10.061126933430407,-44.799738703070325,-2.4520081517442733,0.9039237768511154,-43.080048548024706,-9.425471592632734,47.36858450171379,45.98103094766576,44.10835721082853,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.788594600000003,120.99417040000002,180.69857788085938,-174.04582,11.246140057659536,-44.928234979009574,-1.905480529164942,0.8113301051468207,-43.04467126598774,-9.488776904582595,50.25421773344004,46.35356319176143,44.085585717799056,16,0,0.0,0.0,-70.0,0.0,0.0,-75.0,0.0,,0
24.788581399999998,120.9941692,180.8879547119141,-162.45105,11.40549985257905,-45.15881527866797,-2.4315861563782293,0.7180668384067072,-43.00845925387373,-9.552332287863686,48.215889377673,46.64028983074534,44.062344916201404,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.788581399999998,120.9941692,180.8879547119141,-155.7449,11.55401984107619,-45.25360031655246,-2.6945689853231936,0.6241415756804677,-42.97138802083486,-9.616158855284993,47.13717004657789,46.78295007922143,44.03862227946871,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885698,120.9941686,180.7034912109375,-166.77188,12.398752903579464,-45.39228748630213,-1.9770206380222393,0.5295625600472676,-42.93342973556072,-9.680277239021413,49.317262697761315,47.09668191503821,44.01440210644295,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885698,120.9941686,180.7034912109375,-156.01926,12.946100679603589,-45.43704355048164,-2.0151102335649944,0.43434017265521485,-42.894553808035134,-9.744710043627578,51.53542470961115,47.288340197856556,43.98966664582013,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885698,120.9941686,180.7034912109375,-158.3364,12.50376641254273,-45.49567530569467,-2.879917232926309,0.3384825241933704,-42.85473273919855,-9.80947929723405,48.5462665917782,47.27044075623934,43.96440119744819,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885698,120.9941686,180.7034912109375,-174.96867,12.535144165706065,-45.42224388535537,-3.082655702607812,0.24199753047566905,-42.81394229134893,-9.874602384668217,47.616908761489334,47.220894157317254,43.93859339563578,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885573,120.9941669,180.76345825195312,-160.25276000000002,13.508986267832343,-45.24576442412212,-2.667005918744264,0.1448981787508825,-42.77215471733079,-9.940096467367262,50.39692674201478,47.294659623241344,43.912227595808154,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885573,120.9941669,180.76345825195312,-147.43835,13.472591868863338,-45.221744159956785,-3.0460909093851654,0.0472001585374417,-42.729340307776326,-10.005984328990644,49.614921137899636,47.284199753847865,43.88528766437257,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.788544899999998,120.99416540000001,181.2187805175781,-149.91147,12.382753613593042,-45.42065099882582,-3.8983578122032556,-0.0510810484065662,-42.685472875484514,-10.072291368444803,47.269986249204685,47.23944662931663,43.857761653874654,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.788544899999998,120.99416540000001,181.2187805175781,-171.62666000000002,11.74949069957209,-45.832249234893204,-3.582751799229608,-0.14993072238505753,-42.64052919697448,-10.13904077638189,49.74481279225001,47.44978094874183,43.82964016832311,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.788544899999998,120.99416540000001,181.2187805175781,-173.74106,11.50717117109524,-45.90893694455343,-3.693119848233332,-0.24933497097634097,-42.5944893203675,-10.206254390566826,50.846592806204825,47.472988255989144,43.80091685199771,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885322,120.9941634,182.1537170410156,-167.03685,10.082141920593571,-46.11410481195739,-4.478853006285751,-0.3492840411580815,-42.547334065011825,-10.273957334065546,49.0631247516911,47.415402271488716,43.77158707064804,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885322,120.9941634,182.1537170410156,-168.15164,9.089015618306396,-46.18907569806103,-4.6632444527197325,-0.44977337539168266,-42.49904644954605,-10.34217602835326,48.68910321811237,47.3052509514203,43.741648919666126,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885202,120.99416299999999,182.3772430419922,-178.2079,9.05860109904592,-46.21434038558319,-4.053791811881916,-0.5507988721313292,-42.44960561055431,-10.410935185630272,51.16596525034977,47.26792505706446,43.711096615488145,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885202,120.99416299999999,182.3772430419922,-172.35218999999998,8.204415661579667,-46.08918169514867,-4.250089698581639,-0.6523581849602967,-42.39898773528939,-10.480259520377254,48.9534554449428,47.00625881861256,43.679921838221766,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7885202,120.99416299999999,182.3772430419922,-129.27646000000001,7.32603377621623,-45.77662722529189,-4.367330310732634,-0.7544554703641114,-42.34717208041526,-10.550174171466587,48.39010052066439,46.56440641795662,43.64811979127331,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.788507199999998,120.99416310000001,182.4024810791016,-167.45593,7.606997256240707,-45.755332126692366,-2.966463431881046,-0.8571003232175947,-42.294140837169266,-10.6207007065778,49.50672486683,46.47813174572605,43.61568815938906,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.788507199999998,120.99416310000001,182.4024810791016,-153.33052,7.898090283137153,-45.482464036453464,-2.537528961515179,-0.9603019029443617,-42.2398734813228,-10.69185947260494,49.447353822019636,46.232817545315115,43.58262211529829,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.788507199999998,120.99416310000001,182.4024810791016,-167.46101000000002,6.869287520892974,-45.568271245376266,-3.5854195272718563,-1.0640742774484604,-42.18434539300855,-10.763676722069883,49.45485018721626,46.22239379914701,43.54891487605401,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7884952,120.9941636,181.7598876953125,-169.83728,5.820536378581727,-45.383565505365254,-4.225422923551465,-1.1684383853409381,-42.127531682866035,-10.836181753547809,47.005892801562666,45.94998216100901,43.5145608842275,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884952,120.9941636,181.7598876953125,-170.18018,5.572753427483545,-45.52929652404117,-3.4340378830593847,-1.2734165364469925,-42.069404731600784,-10.909401841604799,49.75045700935823,45.997446004315115,43.47955212152192,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884952,120.9941636,181.7598876953125,-171.12859,4.5574487013913085,-45.51599345420228,-3.6656364751486477,-1.3790288327032294,-42.00993884378729,-10.98336363035227,47.90702244974113,45.89022651455033,43.44388286993602,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884841,120.9941644,180.94320678710938,-158.36992,3.2976510289597045,-45.318009301717346,-4.36690211712215,-1.485300292737263,-41.949112859855795,-11.058094933608047,47.31752318116408,45.64719381823887,43.40755291708129,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884841,120.9941644,180.94320678710938,178.95592,3.0543984831432556,-45.18259873329627,-4.264215217166381,-1.5922613668907404,-41.88690953820571,-11.133622084327403,47.23436584352974,45.48604302207663,43.37056637443122,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884733,120.99416529999999,180.2577972412109,-175.28151,3.162792087463934,-44.8409011213649,-4.448614032345844,-1.6999405436109445,-41.82330772869177,-11.209970259569248,49.344847755363475,45.171892078739994,43.33292397751493,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884733,120.99416529999999,180.2577972412109,175.70186,1.843809985020106,-44.45271964228774,-5.634672904896631,-1.8083690348909753,-41.758282669203126,-11.287167793079172,45.97366348987221,44.84633159581585,43.29462468755846,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884733,120.99416529999999,180.2577972412109,179.6842,1.49462053929039,-44.088101384314676,-6.497057887304276,-1.9175852152261483,-41.69180928349168,-11.365244515890751,45.246126906067886,44.58930741131848,43.255668730175486,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884613,120.9941666,179.37547302246094,-167.94863999999998,2.275294628378137,-44.026029079360676,-6.552897321123941,-2.0276267921544755,-41.62386031409504,-11.444227332985752,46.920652169380595,44.56914476904209,43.2160543907541,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884613,120.9941666,179.37547302246094,-172.42253,2.248925568272405,-43.86534199448506,-7.850570709182275,-2.138524287364367,-41.55441116479332,-11.524140846522025,47.89552376613079,44.61902458553564,43.17578251324259,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884613,120.9941666,179.37547302246094,-120.46651000000001,1.395976175117168,-43.456120221491844,-9.37158736272858,-2.2503100347695355,-41.48343725889006,-11.605012528500717,46.0207040359054,44.477070315877384,43.13485571845015,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884613,120.9941666,179.37547302246094,172.99683000000002,0.7376682845698208,-43.38265638429141,-9.75194595290767,-2.3630224334607073,-41.41091523347206,-11.686869707540993,46.200662288889326,44.471333230790286,43.093279047386105,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884492,120.99416780000001,178.73086547851562,-175.45116000000002,0.7910662161445035,-43.1940362441854,-10.08294934325059,-2.4766995100483866,-41.33681822339444,-11.769735911260938,47.6885237615929,44.36233109610996,43.05105416500104,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884377,120.9941686,178.3269805908203,177.33316000000002,-0.3643846366654886,-42.74966199608015,-11.295219743883688,-2.5913769598161993,-41.26111734696805,-11.853633563035173,45.77150642047955,44.21819044245431,43.00818140673758,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884377,120.9941686,178.3269805908203,-134.71721000000002,-1.5145703224095968,-42.25969092141078,-12.175175297300532,-2.7070921107656356,-41.18378771103459,-11.93858434714257,45.26816099644429,44.004662179758746,42.96466587950581,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884377,120.9941686,178.3269805908203,177.38571000000002,-1.6834494825823043,-42.48856518687421,-11.86091601607751,-2.8238831456955373,-41.10480753759186,-12.02460728188904,47.030241325513096,44.145141324273844,42.920516061746866,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884377,120.9941686,178.3269805908203,-179.77954,-1.9889815785858358,-42.26268064358599,-12.389517833880577,-2.941780988409015,-41.02415853267965,-12.111719101844365,45.530829116105494,44.08616988419085,42.875743705505315,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884253,120.9941702,177.5241241455078,-153.32567,-2.812268121652833,-41.74141684389758,-13.608811045047856,-3.0608139869929096,-40.94182002726995,-12.199940474043753,45.17633451266271,43.99380036077695,42.830360224711455,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884253,120.9941702,177.5241241455078,160.3938,-3.015673750973897,-41.59492235171533,-14.055596059329611,-3.1810119368775602,-40.85777159931841,-12.289294283977826,44.661204641164794,44.00899492377192,42.78437905360831,16,0,0.0,0.0,-70.0,0.0,0.0,0.0,0.0,,0
24.7884126,120.99417120000001,176.1539306640625,-179.85166999999998,-2.516210322016425,-41.89948977316181,-13.768691654228714,-3.302402649374584,-40.77199135702966,-12.379802634185722,47.34490468876244,44.175507099581104,42.73781294986548,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
24.7884126,120.99417120000001,176.1539306640625,171.84956,-2.4878501481577473,-41.6592792955542,-14.704141161744104,-3.425006406898549,-40.6844594415354,-12.471486103859615,45.811286818861575,44.24812670711808,42.69067667039255,16,0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,,0
