lat,lon,acc,bear,bearAcc,magnetometer_x,magnetometer_y,magnetometer_z,heading,25_dbm,33_dbm,188_dbm,208_dbm,246_dbm,181_dbm,195_dbm,189_dbm,200_dbm,484_dbm,254_dbm,459_dbm,131_dbm,476_dbm,289_dbm,502_dbm,timestamp,intersection_points,label
24.788287,120.9942997,10.255000114440918,149.31649780273438,0.0,-26.039999,-33.239998,-15.12,144.56625,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788287,120.9942997,10.255000114440918,149.31649780273438,0.0,-27.3,-25.56,-25.68,128.63612,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788287,120.9942997,10.255000114440918,149.31649780273438,0.0,-20.58,-2.34,-39.54,-83.83313,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788277,120.9943053,10.222999572753906,149.80007934570312,0.0,-31.32,-11.94,-30.9,113.647194,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788277,120.9943053,10.222999572753906,149.80007934570312,0.0,-28.439999,-33.719997,-12.24,144.6762,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788277,120.9943053,10.222999572753906,149.80007934570312,0.0,-34.92,-16.619999,-26.279999,116.62336,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788277,120.9943053,10.222999572753906,149.80007934570312,0.0,-17.039999,-6.2999997,-41.46,-15.897935,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882572,120.994322,10.053000450134277,136.06820678710938,0.0,-31.98,-27.72,-19.92,127.6015,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882572,120.994322,10.053000450134277,136.06820678710938,0.0,-30.3,-33.48,-7.3199997,142.68149,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882493,120.9943322,9.984000205993652,132.02027893066406,0.0,-30.66,-20.039999,-28.5,-33.83436,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882493,120.9943322,9.984000205993652,132.02027893066406,0.0,-28.98,-18.0,-30.96,101.66215,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882493,120.9943322,9.984000205993652,132.02027893066406,0.0,-25.8,-37.38,-5.64,154.87144,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882493,120.9943322,9.984000205993652,132.02027893066406,0.0,-28.439999,-34.62,-10.92,137.872,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882423,120.9943418,9.930999755859375,129.19253540039062,0.0,-27.96,-17.4,-34.32,-28.125715,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882337,120.994351,9.920000076293945,132.69326782226562,0.0,-33.719997,-25.56,-20.52,121.5644,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882337,120.994351,9.920000076293945,132.69326782226562,0.0,-24.119999,-38.399998,-6.06,146.23003,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882337,120.994351,9.920000076293945,132.69326782226562,0.0,-27.9,-33.3,-18.84,129.67589,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882337,120.994351,9.920000076293945,132.69326782226562,0.0,-29.88,-22.439999,-29.039999,-113.067406,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882251,120.9943584,9.864999771118164,136.0689697265625,0.0,-28.56,-36.3,-6.66,137.83704,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882251,120.9943584,9.864999771118164,136.0689697265625,0.0,-19.74,-39.84,-1.62,164.5728,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882162,120.9943687,9.95300006866455,130.43397521972656,0.0,-25.5,-31.38,-21.9,120.196724,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882162,120.9943687,9.95300006866455,130.43397521972656,0.0,-24.42,-20.279999,-32.34,102.106674,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882162,120.9943687,9.95300006866455,130.43397521972656,0.0,-24.24,-37.44,-5.64,159.81577,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882104,120.99438,9.944000244140625,124.38880157470703,0.0,-25.56,-36.12,-9.36,145.6996,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882104,120.99438,9.944000244140625,124.38880157470703,0.0,-33.18,-17.52,-28.439999,4.0678196,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882104,120.99438,9.944000244140625,124.38880157470703,0.0,-35.82,-15.54,-24.42,97.69669,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882054,120.9943908,9.897000312805176,122.44137573242188,0.0,-27.9,-34.739998,-3.48,154.39453,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882054,120.9943908,9.897000312805176,122.44137573242188,0.0,-28.98,-32.1,-13.98,133.76047,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882054,120.9943908,9.897000312805176,122.44137573242188,0.0,-30.9,-14.219999,-28.619999,-64.96582,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882002,120.9944007,9.871999740600586,118.41570281982422,0.0,-30.0,-31.019999,-13.2,132.619,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882002,120.9944007,9.871999740600586,118.41570281982422,0.0,-24.359999,-37.38,-3.3,177.60107,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881957,120.9944112,9.868000030517578,115.44534301757812,0.0,-29.699999,-21.0,-26.16,63.082664,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881957,120.9944112,9.868000030517578,115.44534301757812,0.0,-32.64,-12.66,-28.859999,83.16919,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881957,120.9944112,9.868000030517578,115.44534301757812,0.0,-27.06,-35.399998,0.53999996,-174.38046,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881957,120.9944112,9.868000030517578,115.44534301757812,0.0,-27.06,-33.239998,-6.06,147.18639,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881919,120.9944212,9.855999946594238,115.09325408935547,0.0,-29.64,-13.559999,-32.579998,-68.94081,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881869,120.994433,9.86299991607666,114.35812377929688,0.0,-30.48,-19.02,-28.68,111.807365,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881869,120.994433,9.86299991607666,114.35812377929688,0.0,-26.76,-34.92,-4.68,153.72284,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881869,120.994433,9.86299991607666,114.35812377929688,0.0,-32.94,-25.38,-20.279999,121.38481,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881869,120.994433,9.86299991607666,114.35812377929688,0.0,-23.699999,-8.82,-37.079998,-69.54615,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881811,120.9944463,9.892999649047852,115.33882141113281,0.0,-35.219997,-22.02,-19.199999,119.45147,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881811,120.9944463,9.892999649047852,115.33882141113281,0.0,-29.88,-33.239998,-5.64,-177.89384,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881811,120.9944463,9.892999649047852,115.33882141113281,0.0,-30.84,-20.4,-25.859999,81.59367,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881754,120.9944588,9.855999946594238,113.92869567871094,0.0,-27.9,-8.58,-35.16,38.374405,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881754,120.9944588,9.855999946594238,113.92869567871094,0.0,-31.38,-31.019999,-10.08,166.17993,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881754,120.9944588,9.855999946594238,113.92869567871094,0.0,-27.779999,-29.22,-19.199999,130.89465,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881713,120.9944727,9.810999870300293,112.26470947265625,0.0,-23.1,-11.88,-36.66,-42.55617,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881713,120.9944727,9.810999870300293,112.26470947265625,0.0,-29.88,-10.86,-31.679998,89.88057,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881693,120.9944855,9.803999900817871,109.90701293945312,0.0,-34.38,-28.439999,-7.5,101.71362,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881693,120.9944855,9.803999900817871,109.90701293945312,0.0,-34.8,-21.96,-19.859999,104.42081,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881693,120.9944855,9.803999900817871,109.90701293945312,0.0,-29.16,-5.64,-35.76,-47.647934,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881677,120.9944963,9.855999946594238,108.60446166992188,0.0,-35.579998,-23.58,-17.94,119.02771,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881677,120.9944963,9.855999946594238,108.60446166992188,0.0,-32.34,-29.34,-10.26,134.08873,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881651,120.9945079,9.87600040435791,106.60293579101562,0.0,-33.48,-14.759999,-26.699999,73.88729,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881651,120.9945079,9.87600040435791,106.60293579101562,0.0,-27.359999,-11.099999,-34.98,49.81545,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881651,120.9945079,9.87600040435791,106.60293579101562,0.0,-29.4,-31.92,-11.7,144.89598,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881651,120.9945079,9.87600040435791,106.60293579101562,0.0,-25.5,-29.279999,-21.3,131.31102,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881651,120.9945079,9.87600040435791,106.60293579101562,0.0,-22.8,-2.76,-39.36,-34.60349,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881585,120.9945315,9.970000267028809,104.21563720703125,0.0,-31.74,-10.559999,-31.619999,95.15533,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881585,120.9945315,9.970000267028809,104.21563720703125,0.0,-31.98,-29.64,-11.82,107.22144,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881585,120.9945315,9.970000267028809,104.21563720703125,0.0,-31.32,-19.32,-26.88,99.04894,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881585,120.9945315,9.970000267028809,104.21563720703125,0.0,-29.039999,-0.48,-35.64,-15.242733,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881585,120.9945315,9.970000267028809,104.21563720703125,0.0,-34.38,-24.96,-15.059999,131.73248,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881543,120.9945435,10.036999702453613,103.17388916015625,0.0,-33.899998,-27.599998,-11.759999,129.81529,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788152,120.9945576,10.008000373840332,96.08064270019531,0.0,-32.04,-10.679999,-32.82,20.03084,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788152,120.9945576,10.008000373840332,96.08064270019531,0.0,-26.76,-2.04,-36.6,27.620863,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788152,120.9945576,10.008000373840332,96.08064270019531,0.0,-34.32,-20.46,-20.46,115.931465,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788152,120.9945576,10.008000373840332,96.08064270019531,0.0,-37.68,-12.719999,-26.4,101.49218,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881516,120.99457,9.932999610900879,91.69679260253906,0.0,-30.84,3.9599998,-33.48,-39.156666,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881522,120.9945811,9.866000175476074,90.87816619873047,0.0,-33.6,2.9399998,-31.56,81.71349,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881522,120.9945811,9.866000175476074,90.87816619873047,0.0,-35.16,-14.46,-27.24,97.12572,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881522,120.9945811,9.866000175476074,90.87816619873047,0.0,-29.88,-4.2599998,-35.28,92.39675,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881522,120.9945811,9.866000175476074,90.87816619873047,0.0,-18.96,8.04,-39.78,-53.77874,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881532,120.9945906,9.925000190734863,88.66030883789062,0.0,-25.14,-7.3799996,-36.66,98.02204,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881532,120.9945906,9.925000190734863,88.66030883789062,0.0,-33.059998,-8.34,-31.98,92.126945,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881547,120.9946025,9.991000175476074,84.51644897460938,0.0,-21.06,6.12,-39.78,14.881577,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881547,120.9946025,9.991000175476074,84.51644897460938,0.0,-14.88,16.859999,-39.0,2.2069297,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881547,120.9946025,9.991000175476074,84.51644897460938,0.0,-24.96,-3.78,-38.04,95.49948,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881573,120.9946135,10.027000427246094,82.94447326660156,0.0,-25.08,0.0,-40.02,84.77634,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881573,120.9946135,10.027000427246094,82.94447326660156,0.0,-18.42,15.36,-39.66,-49.2587,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881573,120.9946135,10.027000427246094,82.94447326660156,0.0,-35.399998,8.639999,-31.38,71.90243,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78816,120.9946232,10.11400032043457,78.69070434570312,0.0,-48.18,-5.4,-15.48,95.008385,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78816,120.9946232,10.11400032043457,78.69070434570312,0.0,-44.1,-1.9799999,-24.48,61.29859,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78816,120.9946232,10.11400032043457,78.69070434570312,0.0,-40.02,8.34,-28.98,-31.814522,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881617,120.9946368,10.095000267028809,83.3858871459961,0.0,-42.3,-13.08,-24.48,103.76092,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881617,120.9946368,10.095000267028809,83.3858871459961,0.0,-39.059998,-6.6,-31.38,97.410385,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881622,120.9946508,10.074000358581543,83.66675567626953,0.0,-15.54,18.3,-41.219997,-20.4639,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881622,120.9946508,10.074000358581543,83.66675567626953,0.0,-27.359999,9.36,-38.46,58.33206,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881622,120.9946508,10.074000358581543,83.66675567626953,0.0,-35.88,-6.7799997,-32.7,99.12976,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881622,120.9946508,10.074000358581543,83.66675567626953,0.0,-32.52,-4.7999997,-35.46,76.23007,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881622,120.9946508,10.074000358581543,83.66675567626953,0.0,-19.32,6.2999997,-42.0,-2.2097874,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881617,120.9946657,10.02299976348877,82.97257232666016,0.0,-23.039999,-12.3,-37.62,104.57086,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881617,120.9946657,10.02299976348877,82.97257232666016,0.0,-30.359999,-9.179999,-32.82,83.91924,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788162,120.9946783,10.196000099182129,80.84937286376953,0.0,-9.179999,7.3199997,-41.82,10.392589,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788162,120.9946783,10.196000099182129,80.84937286376953,0.0,-3.0,12.719999,-41.579998,-13.975761,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881614,120.99469,10.142999649047852,84.16012573242188,0.0,-28.56,-6.24,-33.96,103.14132,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881614,120.99469,10.142999649047852,84.16012573242188,0.0,-20.699999,-8.88,-38.04,111.35393,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881614,120.99469,10.142999649047852,84.16012573242188,0.0,-7.14,4.62,-40.739998,-78.29433,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881605,120.9947025,10.020000457763672,84.7384033203125,0.0,-26.58,-4.7999997,-34.92,76.72815,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881605,120.9947025,10.020000457763672,84.7384033203125,0.0,-32.34,-21.779999,-23.16,110.0231,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881605,120.9947025,10.020000457763672,84.7384033203125,0.0,-25.5,-1.9799999,-37.92,53.464684,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881605,120.9947025,10.020000457763672,84.7384033203125,0.0,-13.86,7.98,-41.82,-50.448513,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881625,120.9947158,9.954000473022461,76.46412658691406,0.0,-30.9,-9.84,-33.3,102.308304,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881625,120.9947158,9.954000473022461,76.46412658691406,0.0,-31.439999,-12.54,-31.14,106.72735,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788167,120.9947288,9.894000053405762,76.24040985107422,0.0,-17.94,4.56,-40.44,-15.322712,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788167,120.9947288,9.894000053405762,76.24040985107422,0.0,-20.1,10.62,-38.94,23.801678,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788167,120.9947288,9.894000053405762,76.24040985107422,0.0,-25.14,-14.4,-34.86,106.72973,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788167,120.9947288,9.894000053405762,76.24040985107422,0.0,-20.1,-0.24,-39.42,82.444244,0,-81,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881709,120.994744,9.819999694824219,77.2697525024414,0.0,-14.4,13.44,-40.02,-50.84453,0,-79,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881709,120.994744,9.819999694824219,77.2697525024414,0.0,-28.8,-0.12,-34.559998,83.17986,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881709,120.994744,9.819999694824219,77.2697525024414,0.0,-35.579998,-12.599999,-27.84,90.21665,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881754,120.9947592,9.869999885559082,73.98646545410156,0.0,-18.84,7.3199997,-40.8,10.239771,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881754,120.9947592,9.869999885559082,73.98646545410156,0.0,-11.5199995,15.059999,-40.8,0.8590481,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78818,120.9947715,9.89799976348877,70.53742980957031,0.0,-31.8,-14.099999,-29.039999,110.91026,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78818,120.9947715,9.89799976348877,70.53742980957031,0.0,-28.56,-13.86,-33.899998,95.72104,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78818,120.9947715,9.89799976348877,70.53742980957031,0.0,-12.9,-0.06,-42.36,-100.062904,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78818,120.9947715,9.89799976348877,70.53742980957031,0.0,-23.1,-0.59999996,-38.399998,38.7183,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.78818,120.9947715,9.89799976348877,70.53742980957031,0.0,-30.599998,-12.48,-31.98,99.00244,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881834,120.9947841,9.88599967956543,69.47600555419922,0.0,-18.06,5.64,-41.16,58.81439,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881834,120.9947841,9.88599967956543,69.47600555419922,0.0,-3.72,23.76,-35.76,-23.455643,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881872,120.9947943,9.878999710083008,68.65748596191406,0.0,-25.08,10.62,-38.1,76.303566,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881872,120.9947943,9.878999710083008,68.65748596191406,0.0,-29.099998,9.66,-34.02,73.797264,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788191,120.9948039,9.970999717712402,67.15895080566406,0.0,-13.62,17.58,-39.0,16.821898,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788191,120.9948039,9.970999717712402,67.15895080566406,0.0,-2.7,25.38,-36.3,-4.131198,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788191,120.9948039,9.970999717712402,67.15895080566406,0.0,-25.74,5.8799996,-38.579998,83.35866,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788191,120.9948039,9.970999717712402,67.15895080566406,0.0,-25.32,13.98,-37.14,67.52826,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881944,120.9948142,10.059000015258789,59.79290008544922,0.0,0.71999997,37.02,-22.26,-12.784189,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881944,120.9948142,10.059000015258789,59.79290008544922,0.0,-5.52,29.58,-32.34,43.52908,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881991,120.9948234,10.095000267028809,52.38337326049805,0.0,-17.82,26.939999,-33.12,56.825306,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881991,120.9948234,10.095000267028809,52.38337326049805,0.0,-9.78,27.06,-33.059998,23.6191,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881991,120.9948234,10.095000267028809,52.38337326049805,0.0,-0.17999999,30.48,-31.98,-3.0555398,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881991,120.9948234,10.095000267028809,52.38337326049805,0.0,-11.5199995,18.42,-39.059998,64.59158,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7881991,120.9948234,10.095000267028809,52.38337326049805,0.0,-15.299999,20.1,-37.62,55.947506,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882036,120.9948309,10.123000144958496,56.13266372680664,0.0,-9.24,23.939999,-36.42,18.03662,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882036,120.9948309,10.123000144958496,56.13266372680664,0.0,-16.619999,21.06,-37.079998,35.467434,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882117,120.9948433,10.053999900817871,53.76606750488281,0.0,-21.3,20.76,-33.18,62.20176,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882117,120.9948433,10.053999900817871,53.76606750488281,0.0,-13.08,25.199999,-33.48,39.168304,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882117,120.9948433,10.053999900817871,53.76606750488281,0.0,-5.16,32.34,-27.18,-1.2368231,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882196,120.9948543,10.045000076293945,52.83161544799805,0.0,-17.4,13.38,-37.5,71.89158,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882196,120.9948543,10.045000076293945,52.83161544799805,0.0,-18.359999,16.74,-34.92,68.43086,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882196,120.9948543,10.045000076293945,52.83161544799805,0.0,-3.1799998,29.699999,-28.8,-8.8093605,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882196,120.9948543,10.045000076293945,52.83161544799805,0.0,-6.2999997,28.38,-30.06,19.451847,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882196,120.9948543,10.045000076293945,52.83161544799805,0.0,-14.16,12.179999,-36.12,83.719604,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788233,120.9948758,10.015999794006348,51.87813949584961,0.0,-12.42,13.62,-37.2,52.187023,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.788233,120.9948758,10.015999794006348,51.87813949584961,0.0,4.38,25.56,-31.08,-22.122818,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
24.7882407,120.9948874,9.987000465393066,45.65195083618164,0.0,-7.9199996,12.66,-38.579998,64.49765,0,-81,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,17,0,ROAD
